武器,聖遺物セット,聖遺物メイン,バフキャラ,通常期待値,スキル期待値,攻撃力,防御力,バフ,会心ダメ期待値,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+雲菫,266199,33021,1176,3772.547,1.42,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,266129,34162,2349.7,2254.798,1.87,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,266129,34162,2349.7,2254.798,1.87,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),しめ縄+剣闘士,防御%+防御%+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+フリーナ(フル),266075,49148,1487.4,2931.048,2.27,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄+残響,防御%+防御%+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+フリーナ(フル),266075,49148,1487.4,2931.048,2.27,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),剣闘士+残響,防御%+防御%+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+フリーナ(フル),266075,49148,1487.4,2931.048,2.27,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,265655,33246,2349.7,2254.798,2.486,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,265655,38795,2349.7,2254.798,2.486,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,265081,32294,1176,2931.048,1.67,3.604,1.00:2.60,2.60,,0.70:0.20,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,265081,32294,1176,2931.048,1.67,3.604,1.00:2.60,2.60,,0.39:0.82,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),264966,42389,1331.7,3486.647,2.22,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),264943,42407,1504.7,2931.048,2.676,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),264943,48763,1504.7,2931.048,2.676,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),264932,48886,2349.7,2375.449,2.336,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),264819,45940,1176,2661.349,2.486,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,264802,30602,1331.7,2375.449,2.336,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),264192,43576,1504.7,2375.449,2.676,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),264192,50108,1504.7,2375.449,2.676,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),264111,45308,1176,2931.048,2.02,3.604,1.00:2.60,2.60,,0.70:0.20,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+会心率,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),264111,45308,1176,2931.048,2.02,3.604,1.00:2.60,2.60,,0.39:0.82,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),263831,46588,2349.7,2375.449,2.486,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),263831,53993,2349.7,2375.449,2.486,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,263649,32679,1176,3216.948,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),263621,49674,2194,2810.397,2.27,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),263594,48637,2194,3216.948,1.67,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄+剣闘士,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,263563,34612,1487.4,2254.798,2.736,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),しめ縄+残響,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,263563,34612,1487.4,2254.798,2.736,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),剣闘士+残響,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,263563,34612,1487.4,2254.798,2.736,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),263557,51994,2194,2769.418,2.36,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),263557,51994,2194,2769.418,2.36,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),しめ縄+剣闘士,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,263532,35184,1487.4,2810.397,2.27,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),しめ縄+残響,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,263532,35184,1487.4,2810.397,2.27,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),剣闘士+残響,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,263532,35184,1487.4,2810.397,2.27,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,263321,32028,1176,2661.349,2.136,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),263283,44671,1176,3216.948,2.486,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),263097,30703,1504.7,2254.798,2.06,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),263097,30703,1504.7,2254.798,2.06,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),262865,43883,1176,3772.547,2.02,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),262506,34947,1349,3325.017,1.95,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,262428,33314,1331.7,1985.099,2.336,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,262428,33314,1331.7,1985.099,2.336,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,262428,33314,1331.7,1985.099,2.336,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,262428,33314,1331.7,1985.099,2.336,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,262428,33314,1331.7,1985.099,2.336,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,262428,33314,1331.7,1985.099,2.336,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),262101,31865,1349,1985.099,2.326,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),262101,31865,1349,1985.099,2.326,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),261741,43298,1504.7,2931.048,2.06,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),261665,41262,1504.7,2931.048,2.21,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),261665,48452,1504.7,2931.048,2.21,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),261650,46557,2349.7,2931.048,2.336,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),261237,47331,1331.7,3216.948,1.87,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),261237,47331,1331.7,3216.948,1.87,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),261237,47331,1331.7,3216.948,1.87,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,261204,32112,1331.7,2375.449,2.136,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム+剣闘士,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,261204,32112,1331.7,2375.449,2.136,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,261204,32112,1331.7,2375.449,2.136,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,261055,35486,2194,2540.698,1.67,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,261055,35486,2194,2540.698,1.67,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,260906,37746,2194,3325.017,1.76,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),260872,48107,2194,3216.948,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),260865,42948,1331.7,2931.048,2.686,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+防御%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,260845,33885,1331.7,2540.698,1.87,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+防御%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,260845,33885,1331.7,2540.698,1.87,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+防御%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,260845,33885,1331.7,2540.698,1.87,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+防御%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,260845,33885,1331.7,2540.698,1.87,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+防御%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,260845,33885,1331.7,2540.698,1.87,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+防御%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,260845,33885,1331.7,2540.698,1.87,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+夜蘭(終焉、9秒平均),260769,44978,1349,3216.948,1.86,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,260475,31838,2349.7,2810.397,2.02,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,260475,38130,2349.7,2810.397,2.02,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+フリーナ(フル),260435,46617,1331.7,2375.449,2.886,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),ファントム+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+フリーナ(フル),260435,46617,1331.7,2375.449,2.886,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),ファントム+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+シロネン(灰燼4、2凸、2色以上)+フリーナ(フル),260435,46617,1331.7,2375.449,2.886,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),260331,32126,1349,2540.698,1.86,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),260331,32126,1349,2540.698,1.86,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),260071,30198,1504.7,1699.199,2.526,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),260071,30198,1504.7,1699.199,2.526,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),259747,29556,1504.7,2254.798,2.676,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+雲菫+夜蘭(終焉、9秒平均),259747,34195,1504.7,2254.798,2.676,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,259722,30008,1331.7,2931.048,1.87,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄+剣闘士,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+雲菫,259650,34789,1487.4,2931.048,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄+残響,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+雲菫,259650,34789,1487.4,2931.048,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士+残響,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+雲菫,259650,34789,1487.4,2931.048,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),259216,43894,1331.7,2375.449,2.686,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,259171,37822,2349.7,1985.099,1.986,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,259171,37822,2349.7,1985.099,1.986,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,259171,37822,2349.7,1985.099,1.986,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,259171,37822,2349.7,1985.099,1.986,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,259171,37822,2349.7,1985.099,1.986,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
