武器,聖遺物セット,聖遺物メイン,バフキャラ,通常期待値,スキル期待値,攻撃力,防御力,バフ,会心ダメ期待値,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
有楽御簾切(効果二倍),しめ縄+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,240398,31715,1487.4,2375.449,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),剣闘士+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,240398,31715,1487.4,2375.449,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,240365,26024,1487.46,2254.798,2.75,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,240365,26024,1487.46,2254.798,2.75,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
霧切(完凸),残響4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,240365,30222,1487.46,2254.798,2.75,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),残響4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,240365,30222,1487.46,2254.798,2.75,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,240114,30952,1176,2890.069,1.476,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,240035,26248,1487.46,2184.849,2.066,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,240035,26248,1487.46,2184.849,2.066,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,239958,31128,1176,3080.669,1.476,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239882,30214,1331.7,3486.647,1.67,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+剣闘士,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239882,30214,1331.7,3486.647,1.67,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239882,30214,1331.7,3486.647,1.67,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),しめ縄+華館,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239880,31811,1952.062,2470.749,2,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+華館,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239880,31811,1952.062,2470.749,2,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+剣闘士,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239880,31811,1952.062,2470.749,2,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+剣闘士,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239880,31811,1952.062,2470.749,2,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+残響,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239880,31811,1952.062,2470.749,2,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+残響,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239880,31811,1952.062,2470.749,2,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,239765,25797,1331.7,2931.048,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,239765,31540,1331.7,2931.048,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
黎明の神剣,華館4,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239573,29203,1035,3810.667,1.44,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),239409,31525,1349,2890.069,1.666,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),239236,38411,1331.7,2566.049,2.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),239236,44067,1331.7,2566.049,2.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
静水流転の輝き,しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239232,26593,1331.7,2184.849,2.166,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
静水流転の輝き,残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239232,31419,1331.7,2184.849,2.166,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239153,32110,1331.7,3772.547,1.52,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239153,32110,1331.7,3772.547,1.52,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239153,32110,1331.7,3772.547,1.52,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
静水流転の輝き,剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,239137,27906,1331.7,2184.849,2.016,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,238960,31331,1176,3445.668,1.476,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
黎明の神剣,剣闘士4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,238911,25414,1165.32,2740.448,2.016,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,238837,25404,1331.7,2566.049,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,238837,31060,1331.7,2566.049,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
シナバースピンドル(完凸),ファントム4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,238741,46028,1088,2842.419,1.816,3.163,1.00:2.16,2.16,,0.48:0.64,0,0,1.6
シナバースピンドル(完凸),ファントム4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,238741,46028,1088,2842.419,1.816,3.163,1.00:2.16,2.16,,0.17:1.26,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,238694,30683,1487.46,3581.947,2,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,238694,30683,1487.46,3581.947,2,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),華館+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,238694,30683,1487.46,3581.947,2,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),238309,37310,1331.7,3121.648,2.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),238309,42803,1331.7,3121.648,2.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,238281,29824,1308,3255.068,1.956,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),237886,31769,1349,3445.668,1.666,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,237859,25126,1331.7,2375.449,1.736,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,237859,30720,1331.7,2375.449,1.736,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,237857,34145,2194,2213.819,2.076,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,237857,34145,2194,2213.819,2.076,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),華館4,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),237671,39736,1308,4001.267,2.49,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,237638,29975,1579.09,2105.75,2.136,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+岩バフ+攻撃%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,237550,33315,1982.18,2334.47,2.226,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,237548,34295,2194,2890.069,1.476,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,237481,28549,1734.79,1819.85,2.336,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,237411,28393,2349.7,2375.449,1.736,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,237411,34714,2349.7,2375.449,1.736,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),237371,26434,1504.7,2931.048,1.926,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),237371,31860,1504.7,2931.048,1.926,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,237300,27347,1308,2470.749,1.866,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),ファントム+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,237300,27347,1308,2470.749,1.866,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,237186,31068,2352.4,2064.198,2,3.1835,1.00:2.18,2.18,,0.49:0.62,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,237186,31068,2352.4,2064.198,2,3.1835,1.00:2.18,2.18,,0.18:1.24,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),237140,26962,1686.86,2184.849,2.256,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),237140,26962,1686.86,2184.849,2.256,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+雲菫+鍾離,237130,29698,1176,2213.819,2.076,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,フリーナ(フル)+雲菫+鍾離,237130,29698,1176,2213.819,2.076,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,攻撃%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,237070,28681,1734.79,2931.048,1.87,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+防御%,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,236983,31506,2352.4,2064.198,2.466,2.753128,0.94:1.87,2.00,,0.33:0.93,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+岩バフ+防御%,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,236950,32326,2194,2254.798,1.986,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
霧切(完凸),ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,236934,30924,2352.4,2470.749,1.866,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),ファントム+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,236934,30924,2352.4,2470.749,1.866,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),しめ縄+ファントム,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236926,28847,1487.46,3296.047,2.15,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),ファントム+剣闘士,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236926,28847,1487.46,3296.047,2.15,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),ファントム+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236926,28847,1487.46,3296.047,2.15,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
静水流転の輝き,ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236843,29282,1176,2470.749,1.816,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),236843,25371,1504.7,2931.048,1.46,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),236843,31810,1504.7,2931.048,1.46,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,236808,28373,2349.7,2931.048,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,236808,34690,2349.7,2931.048,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
黎明の神剣,華館4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236612,28368,1035,3255.068,1.44,3.3175,1.00:2.32,2.32,,0.64:0.33,0,0,1.6
黎明の神剣,華館4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236612,28368,1035,3255.068,1.44,3.3175,1.00:2.32,2.32,,0.33:0.95,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,236485,27185,1331.7,2445.398,2.12,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,236485,27185,1331.7,2445.398,2.12,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+岩バフ+防御%,フリーナ(フル)+雲菫+鍾離,236454,28191,1176,2254.798,1.986,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236217,28273,1734.79,2375.449,1.87,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,236211,31315,2352.4,1508.599,2.466,3.1835,1.00:2.18,2.18,,0.49:0.62,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,236211,31315,2352.4,1508.599,2.466,3.1835,1.00:2.18,2.18,,0.18:1.24,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),236191,38203,1331.7,3121.648,2.12,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,236085,24263,1331.7,2931.048,1.27,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,236085,31079,1331.7,2931.048,1.27,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫,236080,29077,1308,2699.469,1.956,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫,236080,29077,1308,2699.469,1.956,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
黎明の神剣,しめ縄4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236004,22850,1165.32,2740.448,1.7,3.3175,1.00:2.32,2.32,,0.64:0.33,0,0,1.6
黎明の神剣,しめ縄4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236004,22850,1165.32,2740.448,1.7,3.3175,1.00:2.32,2.32,,0.33:0.95,0,0,1.6
黎明の神剣,残響4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236004,28422,1165.32,2740.448,1.7,3.3175,1.00:2.32,2.32,,0.64:0.33,0,0,1.6
黎明の神剣,残響4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,236004,28422,1165.32,2740.448,1.7,3.3175,1.00:2.32,2.32,,0.33:0.95,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),235967,40089,1308,3445.668,2.956,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+攻撃%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,235938,28129,2416.664,1629.25,2.5,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+攻撃%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,235938,28129,2416.664,1629.25,2.5,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,攻撃%+攻撃%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,235938,33065,2416.664,1629.25,2.5,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,攻撃%+攻撃%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,235938,33065,2416.664,1629.25,2.5,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),235935,25886,1504.7,2375.449,1.926,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),235935,31200,1504.7,2375.449,1.926,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),235910,36407,1331.7,3121.648,2.27,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),235910,42620,1331.7,3121.648,2.27,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,235907,26365,1331.7,2375.449,1.586,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,235905,28178,1176,2175.699,2.386,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,235905,28178,1176,2175.699,2.386,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),華館4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,235653,34180,2817.002,2143.87,1.956,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,235653,34180,2817.002,2143.87,1.956,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
黎明の神剣,ファントム+華館,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,235529,26666,1035,3026.348,1.816,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,235463,29793,2349.7,2375.449,1.586,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
