武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
葦海の標(1_スキル命中or被ダメ),ファントム+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233568,3504,0,2.266,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),ファントム+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233568,3504,0,2.266,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),ファントム+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233568,3504,0,2.266,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),ファントム+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233568,3504,0,2.266,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233392,3895,0,2.8,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233255,3494,0,2.4,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233255,3494,0,2.4,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),233246,3666,0,2.24,0.84,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),233246,3666,0,2.24,0.84,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),233236,3779,0,2.766,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
葦海の標(1_スキル命中or被ダメ),残響+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),233104,3917,0,1.916,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),233104,3917,0,1.916,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
螭龍の剣(R5),劇団+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),233075,3709,0,2.2,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),233075,3709,0,2.2,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),劇団+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),233075,3709,0,2.2,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),233075,3709,0,2.2,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
末路(R2),残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),232998,4268,0,2.416,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.55:1.51,0.50:0.00,1
裁断,ファントム+劇団,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),232795,3959,0,2.876,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
螭龍の剣(R5),ファントム+劇団,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),232729,3339,0,2.55,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),ファントム+劇団,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),232729,3339,0,2.55,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,ファントム4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),232359,3114,0,2.816,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.79:1.57,0.16:0.69,1
螭龍の剣(R5),残響+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),232271,3463,0,2.416,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),232271,3463,0,2.416,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
末路(R2),劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),232028,3856,0,2.766,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
螭龍の剣(R5),辰砂4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),232020,3908,0,2.766,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),231915,3965,0,1.866,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),231915,3965,0,1.866,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,劇団4(表),攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),231733,4216,0,1.91,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),231733,4216,0,1.91,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),辰砂4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),231720,3506,0,2.366,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),辰砂4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),231720,3506,0,2.366,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),231704,4144,0,1.74,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),231704,4144,0,1.74,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.13:0.75,1
裁断,劇団+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),231606,3922,0,2.126,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+残響,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),231606,3922,0,2.126,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),231606,3922,0,2.126,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),231606,3922,0,2.126,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),231602,2937,0,3.016,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),231602,2937,0,3.016,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),231502,3871,0,2.166,0.34,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),231502,3871,0,2.166,0.34,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.18:0.64,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230966,4192,0,1.7,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230966,4192,0,1.7,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230966,4192,0,1.7,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230966,4192,0,1.7,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),230901,3686,0,2.316,0.34,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),230901,3686,0,2.316,0.34,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.18:0.64,1
葦海の標(1_スキル命中or被ダメ),ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230759,3571,0,2.166,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230759,3571,0,2.166,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),230533,3523,0,2.206,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),230533,3523,0,2.206,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230462,3744,0,2.016,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),230462,3744,0,2.016,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,残響+辰砂,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),230419,4807,0,2.16,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
末路(R2),ファントム4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),230131,3856,0,1.866,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.83:1.66,0.42:0.16,1
末路(R2),ファントム4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),230131,3856,0,1.866,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.83:1.66,0.11:0.78,1
裁断,残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),229967,2821,0,3.316,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),229967,2821,0,3.316,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.76:1.52,0.18:0.64,1
裁断,ファントム+劇団,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),229541,4437,0,2.41,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
末路(R2),劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),229466,4303,0,2.3,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),229132,2742,0,2.2,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,1.00:1.99,0.26:0.49,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),229089,2934,0,1.99,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,1.00:1.99,0.26:0.49,1
螭龍の剣(R5),残響4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),229020,3709,0,2.916,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.63:1.27,0.31:0.38,1
裁断,ファントム4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),228992,2909,0,3.026,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.57,0.16:0.69,1
末路(R2),劇団+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228885,4028,0,2.516,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
末路(R2),劇団+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228885,4028,0,2.516,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228849,3331,0,2.366,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228849,3331,0,2.366,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228714,3779,0,1.866,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.84:1.68,0.10:0.80,1
螭龍の剣(R5),ファントム+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228658,3092,0,2.766,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),ファントム+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228658,3092,0,2.766,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),ファントム+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228658,3092,0,2.766,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),ファントム+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228658,3092,0,2.766,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228603,3779,0,1.4,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,1.00:1.88,0.00:1.00,1
裁断,残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228577,4622,0,2.26,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228571,4226,0,2.3,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228568,3481,0,2.476,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228568,3481,0,2.476,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),ファントム4,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),228384,3339,0,2.366,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.81:1.63,0.13:0.74,1
螭龍の剣(R5),残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),228358,3308,0,2.516,1.05,0,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),228358,3308,0,2.516,1.05,0,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,ファントム+残響,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),227939,4144,0,2.626,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,ファントム+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),227939,4144,0,2.626,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,残響+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),227863,4585,0,2.276,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.61:1.21,0.34:0.33,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),227710,3952,0,2.516,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
