武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),89387.88,2412.608,1301.5,2.088,0.7,0.838,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),89387.88,2412.608,1301.5,2.088,0.7,0.838,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89354.72,3079.444,1301.5,1.754,0.15,1.054,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+雲菫+万葉(翠緑4),89351.58,1825.394,1301.5,2.454,0.3,1.304,0.85,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,89294.75,2476.238,1301.5,2.088,0.55,0.988,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,89294.75,2476.238,1301.5,2.088,0.55,0.988,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),辰砂4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,89292.63,2370.129,1301.5,3.004,0.9,1.154,0.95,0,Hydro:2、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),辰砂4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,89289.27,2370.129,1301.5,3.004,0.9,1.154,0.95,0,Hydro:2、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,89230.8,3079.444,1301.5,2.354,0.75,1.054,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),89203.42,2152.634,1301.5,2.404,0.7,1.154,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),89190.95,3275.788,1301.5,1.588,0.3,0.438,0.85,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,89177.12,1825.394,1301.5,2.704,0.55,1.304,0.85,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,89177.12,1825.394,1301.5,2.704,0.55,1.304,0.85,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,89162.54,3439.408,1301.5,1.738,0,0.688,1.05,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
弓蔵(R5),ファントム+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89148.12,2842.069,1301.5,2.554,0.15,1.304,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),ファントム+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89148.12,2842.069,1301.5,2.554,0.15,1.304,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),水仙の夢+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89148.12,2842.069,1301.5,2.554,0.15,1.454,0.95,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),ファントム+水仙の夢,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89144.78,2842.069,1301.5,2.554,0.15,1.304,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),ファントム+沈淪,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89144.78,2842.069,1301.5,2.554,0.15,1.304,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),水仙の夢+沈淪,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89144.78,2842.069,1301.5,2.554,0.15,1.454,0.95,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,89066.29,3603.028,1301.5,1.388,0.15,0.688,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),88955.06,3306.694,0,2.554,0.7,1.454,0.4,0,Pyro:2、Hydro:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
天空弓,ファントム4,攻撃%+水バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,88950.67,2780.35,1301.5,1.804,0.75,0.7539999,0.3,0,Pyro:1、Hydro:2、Geo:1、,0,0.90:1.79,0.27:0.47,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,88947.2,2052.644,1301.5,2.554,0.55,1.454,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,88947.2,2052.644,1301.5,2.554,0.55,1.454,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88946.69,3439.408,1301.5,1.538,0.15,0.688,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88946.69,3439.408,1301.5,1.538,0.15,0.838,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88946.69,3439.408,1301.5,1.538,0.15,0.838,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88946.69,3439.408,1301.5,1.538,0.15,0.688,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88946.69,3439.408,1301.5,1.538,0.15,0.838,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88946.69,3439.408,1301.5,1.538,0.15,0.838,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88858.82,1989.014,1301.5,2.554,0.7,1.154,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88858.82,1989.014,1301.5,2.554,0.7,1.304,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88858.82,1989.014,1301.5,2.554,0.7,1.304,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88858.82,1989.014,1301.5,2.554,0.7,1.154,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88858.82,1989.014,1301.5,2.554,0.7,1.304,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88858.82,1989.014,1301.5,2.554,0.7,1.304,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+攻撃%,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88832.72,2836.202,1301.5,2.438,0.7,0.688,1.05,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,辰砂4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,88814.34,2425.334,1301.5,2.204,0.9,0.7539999,0.55,0,Hydro:2、Geo:2、,0,0.55:1.78,0.50:0.00,1
天空弓,ファントム4,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,88806.19,2780.35,1301.5,1.804,0.75,0.7539999,0.3,0,Pyro:1、Hydro:2、Geo:1、,0,0.94:1.70,0.00:1.00,1
弾弓(R5),沈淪4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88791.48,2247.23,1301.5,2.254,0.3,0.904,1.05,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),沈淪4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88791.48,2247.23,1301.5,2.254,0.3,0.904,1.05,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
天空弓,しめ縄4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88761.34,2955.85,1301.5,1.704,0.3,0.7539999,0.65,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.43,0.45:0.11,1
天空弓,しめ縄4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88761.34,2955.85,1301.5,1.704,0.3,0.7539999,0.65,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,88738.81,3439.408,1301.5,2.088,0.75,0.288,1.05,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,88698.86,2248.988,1301.5,3.054,0.9,1.304,0.85,0,Hydro:2、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),88684.56,2576.228,1301.5,1.938,0.7,0.688,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),しめ縄+ファントム,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.154,0.9,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄+ファントム,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.154,0.9,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),しめ縄+水仙の夢,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),しめ縄+沈淪,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),ファントム+辰砂,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.154,0.9,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),ファントム+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.154,0.9,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),水仙の夢+辰砂,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),水仙の夢+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),辰砂+沈淪,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),辰砂+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88674.86,2365.13,1301.5,2.204,0.15,1.304,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
破魔の弓(R5、2倍),水仙の夢4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88667.56,3018.585,1301.5,2.394,0.15,1.454,0.79,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
破魔の弓(R5、2倍),水仙の夢4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88664.24,3018.585,1301.5,2.394,0.15,1.454,0.79,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
破魔の弓(R5、2倍),沈淪4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88641.6,2829.835,1301.5,2.544,0.15,1.304,1.09,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),88639.5,3666.658,0,2.288,0.7,0.688,0.9,0,Pyro:2、Hydro:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
破魔の弓(R5、2倍),沈淪4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88638.28,2829.835,1301.5,2.544,0.15,1.304,1.09,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
天空弓,しめ縄4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88599.12,3410.2,1301.5,1.488,0.15,0.688,0.65,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.43,0.45:0.11,1
天空弓,しめ縄4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88599.12,3410.2,1301.5,1.488,0.15,0.688,0.65,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+攻撃%,シトラリ(灰燼4)+雲菫+万葉(翠緑4),88597.33,2412.608,1301.5,2.504,0.3,1.154,1.05,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,88596.89,3406.684,1301.5,2.104,0.4,1.154,0.55,0,Pyro:2、Hydro:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,88595.32,2899.832,1301.5,2.438,0.9,0.988,0.55,0,Hydro:2、Geo:2、,0,0.55:1.16,0.50:0.00,1
破魔の弓(R5、2倍),ファントム4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,88550.95,1833.835,1301.5,2.594,0.9,0.7539999,0.9399999,0,Hydro:2、Geo:2、,0,0.74:1.47,0.33:0.35,1
破魔の弓(R5、2倍),ファントム4,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,88550.95,1833.835,1301.5,2.594,0.9,0.7539999,0.9399999,0,Hydro:2、Geo:2、,0,0.74:1.47,0.01:0.97,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+万葉(翠緑4),88548.38,3015.814,0,2.354,0.3,1.154,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,88521.22,2852.194,1301.5,2.004,0,1.304,0.7,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,88521.22,2852.194,1301.5,2.004,0,1.304,0.7,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,88521.21,2852.194,1301.5,2.004,0,1.454,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,88504.38,2852.194,1301.5,2.504,0.75,0.904,0.85,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),水仙の夢4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88489.09,2410.98,1301.5,2.104,0.3,1.054,0.75,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),水仙の夢4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88489.09,2410.98,1301.5,2.104,0.3,1.054,0.75,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
天空弓,ファントム4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,88466.95,1740.35,1301.5,1.954,0.9,0.7539999,0.3,0,Hydro:2、Geo:2、,0,0.90:1.79,0.27:0.47,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,88458.05,2052.644,1301.5,2.154,0.15,1.454,0.55,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,88458.05,2052.644,1301.5,2.154,0.15,1.454,0.55,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),沈淪4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88437.91,3219.995,1301.5,2.238,0.15,0.838,1.25,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),沈淪4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88434.59,3219.995,1301.5,2.238,0.15,0.838,1.25,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心ダメージ,雲菫+鍾離+万葉(翠緑4),88432.69,1989.014,1301.5,2.254,0.45,0.7539999,1.05,-0.2,Hydro:1、Geo:2、Anemo:1、,0,0.55:1.78,0.50:0.00,1
弓蔵(R5),水仙の夢4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88364.24,3044.819,1301.5,2.304,0.3,1.054,0.95,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88364.11,3275.788,1301.5,2.154,0.15,1.304,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88364.11,3275.788,1301.5,2.154,0.15,1.304,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,88364.11,3275.788,1301.5,2.154,0.15,1.454,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.16,0.50:0.00,1
弓蔵(R5),水仙の夢4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),88360.92,3044.819,1301.5,2.304,0.3,1.054,0.95,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時)+雲菫,88345.66,3243.064,1301.5,2.204,0.4,0.7539999,1.05,0,Pyro:2、Hydro:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),しめ縄4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,88335.59,1389.13,1301.5,3.304,0.9,1.154,1.25,0,Hydro:2、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,88335.59,1389.13,1301.5,3.304,0.9,1.154,1.25,0,Hydro:2、Geo:2、,0,0.71:1.42,0.04:0.92,1
破魔の弓(R5、2倍),ファントム4,攻撃%+水バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,88324.67,2829.835,1301.5,2.444,0.75,0.7539999,0.9399999,0,Pyro:1、Hydro:2、Geo:1、,0,0.74:1.47,0.33:0.35,1
