武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,花,羽,時計,杯,冠,サブステ,サブHP%,サブHP,スコア
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),67000,5392,49508,1.63,3.446625,23,1.792346,0.85:2.88,a+d+a+s+a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),旧貴族(crit_rate:9.7+crit_dmg:18.7+atk_rate:5.3+hp:538),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.36:0.71,0.373,1882,1.482
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66986,4396,37120,2.066,3.080936,0,1.5,0.75:2.78,a+c+a++b,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),黒曜(crit_rate:3.9+crit_dmg:14.8+hp_rate:8.7),ファントム(atk:16+hp:866+hp_rate:9.9),0.34:0.61,0.279,2091,1.348
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66953,4605,39715,2.096,3.426336,44,1.851962,0.98:2.49,a+b+a+b+b,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),ファントム(atk:16+hp:866+hp_rate:9.9),0.49:0.32,0.192,2151,1.348
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66953,4987,42756,1.6,3.200588,47,1.635337,0.84:2.63,b+a+a+r+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),千岩(crit_rate:10.5+atk_rate:18.7+atk:16+hp:209),ファントム(atk:16+hp:866+hp_rate:9.9),0.43:0.46,0.21,1553,1.542
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66947,4098,33103,2.066,3.303002,112,1.808642,0.88:2.63,b+a+a+b+c,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.47:0.46,0.111,687,1.433
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66940,4802,41816,2.096,3.285064,0,1.725,0.89:2.56,a+a+a++a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),残響(crit_rate:6.2+atk_rate:5.3+energy_recharge:16.2),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.40:0.39,0.379,1344,1.29
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66939,4175,34380,2.066,3.241612,91,1.754304,0.88:2.56,b+b+a+b+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),ファントム(atk:16+hp:866+hp_rate:9.9),0.47:0.39,0.09899999,2151,1.38
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66931,4805,41816,2.096,3.282176,37,1.832284,0.83:2.74,a+a+a+c+a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),沈淪(crit_dmg:18.7+atk_rate:5.8+elemental_mastery:37),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.34:0.58,0.379,1344,1.358
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66929,5215,46973,1.63,3.55983,47,1.860337,0.91:2.81,b+a+a+s+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),旧貴族(crit_rate:9.7+crit_dmg:18.7+atk_rate:5.3+hp:538),ファントム(atk:16+hp:866+hp_rate:9.9),0.42:0.65,0.21,1882,1.579
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66915,4963,44173,1.6,3.21464,70,1.698413,0.75:2.95,b+d+a+s+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),旧貴族(crit_rate:9.7+crit_dmg:18.7+atk_rate:5.3+hp:538),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.34:0.78,0.28,1882,1.514
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66911,4391,36746,2.066,3.080584,0,1.5,0.81:2.56,a+a+a++b,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),残響(crit_rate:6.2+atk_rate:5.3+energy_recharge:16.2),ファントム(atk:16+hp:866+hp_rate:9.9),0.40:0.39,0.303,1344,1.29
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66906,4726,41192,2.096,3.336184,47,1.860337,0.91:2.56,b+b+a+d+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),雷(crit_rate:10.1+hp:598+hp_rate:8.7),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.42:0.39,0.262,2540,1.294
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66884,4768,42227,2.096,3.305688,70,1.923413,0.84:2.76,b+d+a+d+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),雷(crit_rate:10.1+hp:598+hp_rate:8.7),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.35:0.59,0.367,1942,1.282
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66874,4238,34845,2.066,3.190084,68,1.693006,0.83:2.63,b+a+a+d+c,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),雷(crit_rate:10.1+hp:598+hp_rate:8.7),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.42:0.46,0.198,1076,1.347
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66863,4469,36482,2.066,3.0246,21,1.561576,0.76:2.65,c+a+a++a,ファントム(crit_dmg:21.8+def_rate:14.6),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽団(crit_rate:10.1+atk_rate:14.6+atk:31+elemental_mastery:21),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.35:0.48,0.286,1344,1.377
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66862,5348,49063,1.63,3.468058,61,1.898968,0.94:2.63,a+a+a+p+a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),深林(crit_rate:10.5+crit_dmg:7.8+elemental_mastery:61),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.45:0.47,0.379,1344,1.401
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66862,4306,35693,2.066,3.138864,21,1.561576,0.79:2.70,a+a+a++c,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),黒曜(crit_rate:3.9+crit_dmg:14.8+hp_rate:8.7),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.38:0.54,0.291,478,1.339
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66859,4778,41867,1.6,3.335928,47,1.635337,0.83:2.83,b+c+a+n+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),劇団(crit_rate:13.6+crit_dmg:12.4+hp:299),ファントム(atk:16+hp:866+hp_rate:9.9),0.42:0.66,0.09899999,2390,1.55
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66858,4384,36971,2.066,3.083494,0,1.5,0.79:2.63,a+b+a++b,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),黒曜(crit_rate:3.9+crit_dmg:14.8+hp_rate:8.7),ファントム(atk:16+hp:866+hp_rate:9.9),0.38:0.47,0.279,1942,1.286
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66844,4315,36122,2.066,3.131704,47,1.635337,0.83:2.56,b+b+a+d+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),雷(crit_rate:10.1+hp:598+hp_rate:8.7),ファントム(atk:16+hp:866+hp_rate:9.9),0.42:0.39,0.186,2540,1.294
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66842,4745,41457,2.096,3.319438,0,1.725,0.93:2.49,a+b+a+d+b,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),雷(crit_rate:10.1+hp:598+hp_rate:8.7),ファントム(atk:16+hp:866+hp_rate:9.9),0.44:0.32,0.279,2540,1.262
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66842,4305,34320,2.066,3.138864,68,1.693006,0.79:2.70,b+c+a++b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽団(crit_rate:10.1+atk_rate:14.6+atk:31+elemental_mastery:21),ファントム(atk:16+hp:866+hp_rate:9.9),0.38:0.54,0.09899999,2091,1.502
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66840,4968,44196,1.6,3.207568,61,1.673968,0.81:2.71,a+c+a+p+a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),深林(crit_rate:10.5+crit_dmg:7.8+elemental_mastery:61),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.40:0.54,0.268,2091,1.41
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66820,4217,35415,2.066,3.203642,114,1.813738,0.80:2.76,b+d+a+b+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),ファントム(atk:16+hp:866+hp_rate:9.9),0.39:0.59,0.204,1553,1.368
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66796,4478,37080,2.066,3.01575,47,1.635337,0.73:2.75,b+b+a+e+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),剣闘士(crit_dmg:19.4+atk_rate:11.7+hp_rate:11.1),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.32:0.58,0.286,1942,1.403
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66770,4372,36482,2.066,3.08767,47,1.635337,0.80:2.63,b+a+a++a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),残響(crit_rate:6.2+atk_rate:5.3+energy_recharge:16.2),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.39:0.46,0.286,1344,1.322
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66734,4646,38228,2.096,3.384748,42,1.846359,0.93:2.56,a+a+a++c,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽団(crit_rate:10.1+atk_rate:14.6+atk:31+elemental_mastery:21),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.44:0.39,0.204,478,1.461
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66728,4125,31805,2.416,2.935093,44,1.626962,0.97:2.00,d+a++b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),黒曜(crit_rate:19.5+crit_dmg:12.4+atk:19+energy_recharge:4.5),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.61:0.45,0.041,478,1.667
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66699,4262,34994,2.066,3.163707,21,1.561576,0.77:2.82,a+c+a+a+c,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),来歆(crit_rate:5.8+crit_dmg:18.7+hp_rate:10.5),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.36:0.65,0.198,1225,1.425
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66695,4765,40541,2.096,3.29824,44,1.851962,0.86:2.69,a+d+a++b,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽団(crit_rate:10.1+atk_rate:14.6+atk:31+elemental_mastery:21),ファントム(atk:16+hp:866+hp_rate:9.9),0.37:0.52,0.297,1344,1.396
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66689,4773,40914,2.096,3.29266,47,1.860337,0.81:2.82,b+a+a+e+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),剣闘士(crit_dmg:19.4+atk_rate:11.7+hp_rate:11.1),ファントム(atk:16+hp:866+hp_rate:9.9),0.32:0.65,0.321,1344,1.456
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66679,4836,43076,2.096,3.248948,23,1.792346,0.79:2.84,a+d+a++a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),黒曜(crit_rate:3.9+crit_dmg:14.8+hp_rate:8.7),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.30:0.67,0.46,1344,1.274
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66678,4942,44028,1.6,3.216426,0,1.5,0.80:2.77,c+a+a+n+a,ファントム(crit_dmg:21.8+def_rate:14.6),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),劇団(crit_rate:13.6+crit_dmg:12.4+hp:299),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.39:0.61,0.286,1643,1.425
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66672,5208,47201,1.63,3.55115,0,1.725,0.93:2.76,a+c+a+n+b,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),劇団(crit_rate:13.6+crit_dmg:12.4+hp:299),ファントム(atk:16+hp:866+hp_rate:9.9),0.44:0.59,0.192,2390,1.518
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66671,4689,40440,1.6,3.38975,68,1.693006,0.87:2.75,b+a+a+n+c,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),劇団(crit_rate:13.6+crit_dmg:12.4+hp:299),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.46:0.58,0.111,777,1.541
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66652,4376,36855,2.066,3.079108,47,1.635337,0.73:2.85,b+c+a++a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),黒曜(crit_rate:3.9+crit_dmg:14.8+hp_rate:8.7),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.32:0.68,0.262,2091,1.38
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66650,4950,43449,2.096,3.173028,23,1.792346,0.75:2.88,a+d+a+e+a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),剣闘士(crit_dmg:19.4+atk_rate:11.7+hp_rate:11.1),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.26:0.71,0.484,1344,1.359
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66650,4364,36706,2.066,3.087488,47,1.635337,0.77:2.70,b+b+a++a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),黒曜(crit_rate:3.9+crit_dmg:14.8+hp_rate:8.7),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.36:0.54,0.262,1942,1.318
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+モナ(5/9秒平均),66631,5189,46936,1.63,3.562168,47,1.860337,0.91:2.83,b+c+a+n+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),劇団(crit_rate:13.6+crit_dmg:12.4+hp:299),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.42:0.66,0.175,2390,1.55
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66617,4490,37229,2.066,2.99962,47,1.635337,0.69:2.90,b+c+a+e+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),剣闘士(crit_dmg:19.4+atk_rate:11.7+hp_rate:11.1),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.28:0.73,0.286,2091,1.465
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66607,4147,33570,2.066,3.246802,65,1.684869,0.85:2.63,a+c+a+b+c,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.44:0.47,0.093,1434,1.41
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),66604,5084,44405,1.6,3.123004,0,1.5,0.81:2.63,a+c+a+o+a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),花海(crit_rate:9.7+atk_rate:9.9+atk:29+hp:209),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.40:0.47,0.268,2300,1.415
