武器,聖遺物セット,聖遺物メイン,バフキャラ,爆発一発目期待値,爆発通常合計期待値,願力,爆発一発目倍率,元チャ,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ爆発,耐性ダウン,耐性ダウン計算後,パーティ元素,熟知,率ダメ,サブステ,スコア
赤砂の杖(スキル命中3),ファントム+絶縁,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119814,36257,38,9.87,1.52,3624,0,1.644,0.3,1.074,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),119808,38966,42,10.15,1.52,2958,0,1.858,0.6,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),金メッキ+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),119789,36250,38,9.87,1.52,2657,0,2.244,0.9,1.074,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,180,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),ファントム+金メッキ,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119750,36238,38,9.87,1.32,3733,0,1.564,0.3,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),金メッキ4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119750,36238,38,9.87,1.32,3733,0,1.564,0.3,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),119741,34822,36,9.73,1.52,2879,0,2.374,1.05,0.674,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),119706,36225,38,9.87,1.52,2958,0,2.624,0.9,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.70:1.39,0.05:0.89,1
護摩(HP50%以上),絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),119703,34811,36,9.73,1.52,3388,0,1.858,0.6,0.608,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.70:1.78,0.50:0.00,1
赤砂の杖(スキル命中3),ファントム+金メッキ,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119676,36216,38,9.87,1.32,3733,0,1.564,0.3,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),金メッキ4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119676,36216,38,9.87,1.32,3733,0,1.564,0.3,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.80:1.50,0.00:1.00,1
ひれ長(R5),ファントム4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),119582,38893,42,10.15,1.32,2670,0,2.686,0.75,0.994,0.942,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.47,0.33:0.35,1
ひれ長(R5),ファントム4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),119582,38893,42,10.15,1.32,2670,0,2.686,0.75,0.994,0.942,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.47,0.01:0.97,1
護摩(HP50%以上),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),119567,36183,38,9.87,2.038,2681,0,2.4947,0.9,0.8152001,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.70:1.78,0.50:0.00,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),119559,34769,36,9.73,1.52,2948,0,2.224,0.9,0.674,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.70:1.78,0.50:0.00,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),119547,36176,38,9.87,1.52,3879,0,1.858,0.6,0.608,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,287,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),119546,34765,36,9.73,1.52,3134,0,1.858,0.6,0.608,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,337,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),金メッキ+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),119520,36168,38,9.87,1.52,3733,0,1.944,0.6,1.074,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,180,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),絶縁4,元チャ+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),119519,36168,38,9.87,2.038,3469,0,2.1947,0.6,0.8152001,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,287,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),119518,36168,38,9.87,1.52,2393,0,2.624,0.9,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,287,0.95:1.50,0.00:1.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),119513,36166,38,9.87,2.889,3667,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),119513,36166,38,9.87,2.889,3667,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),119509,36165,38,9.87,2.889,3667,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.55:1.12,0.50:0.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),119509,36165,38,9.87,2.889,3667,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.55:1.12,0.50:0.00,1
死闘の槍(R5、敵2以上),ファントム4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),119496,38865,42,10.15,1.32,2524,0,2.014,0.75,0.994,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.92:1.84,0.14:0.72,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心率,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),119461,34741,36,9.73,2.038,2470,0,2.5607,0.9,0.8812001,0.7795,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.95:1.50,0.00:1.00,1
和璞鳶,ファントム4,攻撃%+雷バフ+会心ダメージ,ジン(翠緑4)+フリーナ(フル)+ベネット(西風、旧貴族),119445,37516,40,10.01,1.32,3122,0,1.734,0.87,0.594,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.85:1.69,0.22:0.57,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),119420,34729,36,9.73,2.371,3148,0,2.77715,0.9,1.0144,0.86275,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.63:1.26,0.43:0.14,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心率,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),119420,34729,36,9.73,2.371,3148,0,2.77715,0.9,1.0144,0.86275,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.63:1.26,0.12:0.76,1
和璞鳶,絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),119357,34710,36,9.73,2.038,3122,0,2.3147,0.72,0.8152001,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.48,0.32:0.36,1
和璞鳶,絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),119357,34710,36,9.73,2.038,3122,0,2.3147,0.72,0.8152001,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.48,0.01:0.98,1
ひれ長(R5),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119356,36119,38,9.87,1.838,3315,0,2.8932,0.75,1.2012,0.942,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.33:0.35,1
ひれ長(R5),ファントム4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119356,36119,38,9.87,1.838,3315,0,2.8932,0.75,1.2012,0.942,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.01:0.97,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),119331,34703,36,9.73,2.371,3589,0,2.31115,0.9,0.5484,0.86275,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.63:1.26,0.43:0.14,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),119331,34703,36,9.73,2.371,3589,0,2.31115,0.9,0.5484,0.86275,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.63:1.26,0.12:0.76,1
護摩(HP50%以上),ファントム4,攻撃%+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+モナ(max),119326,34702,36,9.73,1.32,3414,0,1.748,1.35,0.128,0.27,0,0.45,Pyro:1、Hydro:2、Electro:1、,150,0.98:1.95,0.42:0.17,1
護摩(HP50%以上),ファントム4,攻撃%+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+モナ(max),119326,34702,36,9.73,1.32,3414,0,1.748,1.35,0.128,0.27,0,0.45,Pyro:1、Hydro:2、Electro:1、,150,0.98:1.95,0.11:0.79,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心率,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),119303,34695,36,9.73,1.52,2724,0,2.224,0.9,0.674,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,337,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),119275,34687,36,9.73,1.32,2879,0,2.014,0.75,0.994,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,1.00:1.50,0.00:1.00,1
和璞鳶,ファントム4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+フリーナ(フル),119273,36094,38,9.87,1.32,3322,0,1.668,0.87,0.528,0.27,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.94:1.50,0.00:1.00,1
和璞鳶,ファントム4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル),119273,36094,38,9.87,1.32,3322,0,1.668,0.87,0.528,0.27,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.94:1.50,0.00:1.00,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),119252,38786,42,10.15,1.52,3583,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),119252,38786,42,10.15,1.52,3583,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.01:0.98,1
ひれ長(R5),ファントム4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119202,36072,38,9.87,1.838,3761,0,2.4272,0.75,0.7352,0.942,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.33:0.35,1
ひれ長(R5),ファントム4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119202,36072,38,9.87,1.838,3761,0,2.4272,0.75,0.7352,0.942,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.01:0.97,1
赤砂の杖(スキル命中3),ファントム4,元素熟知+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119163,36060,38,9.87,1.32,3724,0,1.548,0.75,0.528,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,474,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119157,36058,38,9.87,1.52,3724,0,1.558,0.3,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,474,0.78:1.55,0.29:0.43,1
和璞鳶,ファントム4,攻撃%+雷バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),119145,34649,36,9.73,1.32,3593,0,2.034,1.17,0.594,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.69:1.38,0.06:0.88,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119088,36038,38,9.87,1.52,3953,0,2.594,0.87,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119088,36038,38,9.87,1.52,3953,0,2.594,0.87,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.67:1.33,0.08:0.83,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119084,36036,38,9.87,1.52,3724,0,1.558,0.3,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,474,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119076,36034,38,9.87,2.038,3215,0,1.9607,0.3,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.78:1.55,0.29:0.43,1
和璞鳶,ファントム4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),119067,34626,36,9.73,1.838,3122,0,1.8752,0.87,0.7352,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.94:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),119055,38722,42,10.15,1.32,2393,0,2.014,0.75,0.994,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,287,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),119051,30592,36,9.73,1.52,2821,0,2.024,0.3,1.074,0.65,0,0.575,Electro:2、Anemo:1、Dendro:1、,300,0.78:1.55,0.29:0.43,1
草薙の稲光,ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119029,36020,38,9.87,2.689,3614,0,2.5616,0.75,1.5416,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.33:0.35,1
草薙の稲光,ファントム4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119029,36020,38,9.87,2.689,3614,0,2.5616,0.75,1.5416,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.01:0.97,1
護摩(HP50%以上),ファントム4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),119007,36013,38,9.87,1.32,4210,0,2.014,0.75,0.994,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.75:1.49,0.34:0.33,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),119003,36012,38,9.87,2.038,3215,0,1.9607,0.3,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),118998,36010,38,9.87,1.32,3624,0,1.614,0.75,0.594,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.96:1.91,0.11:0.79,1
和璞鳶,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),118991,36008,38,9.87,1.52,3322,0,2.744,1.02,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.59:1.17,0.16:0.67,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),118980,36005,38,9.87,1.52,3624,0,1.624,0.3,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),118978,30573,36,9.73,1.52,2821,0,2.024,0.3,1.074,0.65,0,0.575,Electro:2、Anemo:1、Dendro:1、,300,0.80:1.50,0.00:1.00,1
和璞鳶,絶縁4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),118954,35997,38,9.87,1.52,3793,0,2.278,1.02,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.59:1.17,0.16:0.67,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),118907,35983,38,9.87,1.52,3624,0,1.624,0.3,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),118884,34573,36,9.73,2.038,2879,0,1.8947,0.3,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,150,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),ファントム4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+フリーナ(フル),118868,35971,38,9.87,1.32,2958,0,1.548,0.75,0.528,0.27,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中3),ファントム4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル),118868,35971,38,9.87,1.32,2958,0,1.548,0.75,0.528,0.27,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.96:1.91,0.11:0.79,1
草薙の稲光,ファントム4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),118831,34558,36,9.73,2.171,3095,0,2.3544,0.75,1.3344,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.47,0.33:0.35,1
草薙の稲光,ファントム4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),118831,34558,36,9.73,2.171,3095,0,2.3544,0.75,1.3344,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.47,0.01:0.97,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),118811,34552,36,9.73,2.038,2879,0,1.8947,0.3,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,150,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),118805,35952,38,9.87,1.52,4034,0,2.008,0.75,0.608,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.78:1.55,0.29:0.43,1
和璞鳶,絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),118797,35950,38,9.87,2.038,3953,0,2.4807,0.42,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.51:1.02,0.24:0.52,1
赤砂の杖(スキル命中3),金メッキ+絶縁,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),118791,35948,38,9.87,1.52,2657,0,2.244,0.9,1.074,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,180,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),118757,35937,38,9.87,1.52,3368,0,2.158,0.9,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.70:1.39,0.05:0.89,1
死闘の槍(R5、敵2以上),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),118755,34535,36,9.73,1.32,3151,0,1.548,0.75,0.528,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.92:1.84,0.14:0.72,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),118738,38619,42,10.15,1.52,3770,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.55:1.78,0.50:0.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),118732,35930,38,9.87,1.52,4034,0,2.008,0.75,0.608,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.80:1.50,0.00:1.00,1
和璞鳶,ファントム4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),118713,38610,42,10.15,1.32,3322,0,2.134,0.87,0.994,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.69:1.38,0.06:0.88,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),118710,38609,42,10.15,2.371,3322,0,2.41115,0.6,0.9484,0.86275,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.63:1.26,0.43:0.14,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),118710,38609,42,10.15,2.371,3322,0,2.41115,0.6,0.9484,0.86275,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.63:1.26,0.12:0.76,1
