武器,聖遺物セット,聖遺物メイン,バフキャラ,爆発一発目期待値,爆発通常合計期待値,願力,爆発一発目倍率,元チャ,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ爆発,耐性ダウン,耐性ダウン計算後,パーティ元素,熟知,率ダメ,サブステ,スコア
死闘の槍(R5、敵2以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),109175,33038,38,9.87,2.038,3103,0,1.9607,0.3,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
漁獲(R5),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),109168,35506,42,10.15,2.497,3312,0,2.21305,0,0.9988,1.21425,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),109168,35506,42,10.15,2.497,3312,0,2.21305,0,0.9988,1.21425,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.13:0.73,1
フィヨルド(R5),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),109165,33035,38,9.87,2.038,2917,0,2.3607,0.3,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,240,0.69:1.39,0.37:0.27,1
フィヨルド(R5),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),109165,33035,38,9.87,2.038,2917,0,2.3607,0.3,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,240,0.69:1.39,0.06:0.89,1
護摩(HP50%以上),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),109133,35494,42,10.15,2.038,3638,0,1.5947,0,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.78,0.50:0.00,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),109094,31726,36,9.73,2.038,2782,0,1.8947,0.3,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),109094,31726,36,9.73,2.038,2782,0,1.8947,0.3,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵2以上),ファントム+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),109078,33008,38,9.87,1.52,3472,0,1.644,0.3,1.074,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),ファントム+絶縁,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),109078,33008,38,9.87,1.52,3472,0,1.644,0.3,1.074,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
護摩(HP50%以下),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),109061,34255,40,10.01,1.52,3381,0,1.748,0.49,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.72:1.44,0.36:0.28,1
漁獲(R5),絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),109052,33001,38,9.87,1.979,3707,0,2.64235,0.3,1.2576,1.08475,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.46:0.92,0.29:0.42,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),109016,32990,38,9.87,2.038,3598,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),109016,32990,38,9.87,2.038,3598,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),109016,32990,38,9.87,2.038,3598,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),109016,32990,38,9.87,2.038,3598,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),109014,34240,40,10.01,1.52,2948,0,1.724,0,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
ひれ長(R5),ファントム4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族)+万葉(翠緑4),109008,31701,36,9.73,1.32,2937,0,2.186,0.65,0.594,0.942,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.74:1.47,0.33:0.35,1
ひれ長(R5),ファントム4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族)+万葉(翠緑4),109008,31701,36,9.73,1.32,2937,0,2.186,0.65,0.594,0.942,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.74:1.47,0.01:0.97,1
天空の脊,絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108994,32983,38,9.87,2.406,3585,0,2.1339,0.3,0.9624001,0.8715,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.60:1.19,0.47:0.07,1
天空の脊,絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108994,32983,38,9.87,2.406,3585,0,2.1339,0.3,0.9624001,0.8715,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.60:1.19,0.15:0.69,1
漁獲(R5),絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108981,31693,36,9.73,1.979,3017,0,2.17635,0.3,0.7916,1.08475,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108981,31693,36,9.73,1.979,3017,0,2.17635,0.3,0.7916,1.08475,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.62:1.23,0.13:0.73,1
和璞鳶,ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),108922,31676,36,9.73,1.32,3593,0,1.268,0.47,0.528,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.85:1.69,0.22:0.57,1
死闘の槍(R5、敵1のみ),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),108907,32957,38,9.87,1.838,3230,0,1.8212,0.35,1.2012,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.92:1.84,0.14:0.72,1
和璞鳶,絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108897,32954,38,9.87,2.038,3812,0,1.7147,0.12,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108897,32954,38,9.87,2.038,3812,0,1.7147,0.12,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.08:0.83,1
和璞鳶,絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108897,32954,38,9.87,2.038,3812,0,1.7147,0.12,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108897,32954,38,9.87,2.038,3812,0,1.7147,0.12,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.08:0.83,1
ひれ長(R5),絶縁4,元チャ+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108838,32936,38,9.87,2.038,4073,0,2.5667,0.3,0.8152001,1.4515,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.40:0.80,0.35:0.30,1
赤砂の杖(スキル命中1),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),108828,35395,42,10.15,1.52,3105,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.78:1.55,0.29:0.43,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),108773,31633,36,9.73,1.52,3122,0,2.174,0.45,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.71:1.41,0.36:0.29,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),108773,31633,36,9.73,1.52,3122,0,2.174,0.45,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.71:1.41,0.04:0.91,1
護摩(HP50%以上),ファントム4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族)+万葉(翠緑4),108768,31631,36,9.73,1.32,2948,0,1.514,0.65,0.594,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.90:1.80,0.49:0.02,1
護摩(HP50%以上),ファントム4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族)+万葉(翠緑4),108768,31631,36,9.73,1.32,2948,0,1.514,0.65,0.594,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.90:1.80,0.18:0.64,1
赤砂の杖(スキル命中1),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),108761,35374,42,10.15,1.52,3105,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.80:1.50,0.00:1.00,1
天空の脊,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108749,32909,38,9.87,2.406,3114,0,2.5999,0.3,1.4284,0.8715,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.60:1.19,0.47:0.07,1
天空の脊,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108749,32909,38,9.87,2.406,3114,0,2.5999,0.3,1.4284,0.8715,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.60:1.19,0.15:0.69,1
赤砂の杖(スキル命中1),ファントム4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),108722,31618,36,9.73,1.32,2675,0,1.614,0.35,0.994,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.96:1.91,0.11:0.79,1
護摩(HP50%以上),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108707,32896,38,9.87,1.52,3197,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.55:1.78,0.50:0.00,1
護摩(HP50%以下),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+モナ(5/9秒平均)+万葉(翠緑4),108667,32884,38,9.87,2.038,2751,0,2.2247,0.63,0.8152001,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,0,0.76:1.52,0.32:0.36,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108655,31598,36,9.73,1.52,3388,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
漁獲(R5),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108619,31588,36,9.73,1.979,2622,0,2.64235,0.3,1.2576,1.08475,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108619,31588,36,9.73,1.979,2622,0,2.64235,0.3,1.2576,1.08475,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.62:1.23,0.13:0.73,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108609,31585,36,9.73,2.038,2266,0,2.3607,0.3,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.78:1.55,0.29:0.43,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),108594,34108,40,10.01,2.371,3589,0,1.81115,0,0.9484,0.86275,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),108590,34107,40,10.01,2.371,3589,0,1.81115,0,0.9484,0.86275,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108543,31565,36,9.73,2.038,2266,0,2.3607,0.3,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.80:1.50,0.00:1.00,1
漁獲(R5),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108508,32836,38,9.87,1.979,3312,0,2.34235,0,1.2576,1.08475,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108508,32836,38,9.87,1.979,3312,0,2.34235,0,1.2576,1.08475,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.62:1.23,0.13:0.73,1
漁獲(R5),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108508,32836,38,9.87,1.979,3312,0,2.34235,0,1.2576,1.08475,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108508,32836,38,9.87,1.979,3312,0,2.34235,0,1.2576,1.08475,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.62:1.23,0.13:0.73,1
死闘の槍(R5、敵2以上),ファントム4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),108471,32825,38,9.87,1.32,3472,0,1.614,0.35,0.994,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.92:1.84,0.14:0.72,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108466,32823,38,9.87,2.371,4279,0,1.81115,0,0.9484,0.86275,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108466,32823,38,9.87,2.371,4279,0,1.81115,0,0.9484,0.86275,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108462,32822,38,9.87,2.371,4279,0,1.81115,0,0.9484,0.86275,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.55:1.12,0.50:0.00,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108462,32822,38,9.87,2.371,4279,0,1.81115,0,0.9484,0.86275,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.55:1.12,0.50:0.00,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+モナ(5/9秒平均)+万葉(翠緑4),108427,32812,38,9.87,1.52,3181,0,2.008,0.75,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,0,0.71:1.41,0.36:0.29,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+モナ(5/9秒平均)+万葉(翠緑4),108427,32812,38,9.87,1.52,3181,0,2.008,0.75,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,0,0.71:1.41,0.04:0.91,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),108345,34030,40,10.01,2.038,2540,0,2.0607,0,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),108345,34030,40,10.01,2.038,2540,0,2.0607,0,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108253,32759,38,9.87,1.52,3472,0,1.624,0.3,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108253,32759,38,9.87,1.52,3472,0,1.624,0.3,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),108173,31458,36,9.73,1.52,2908,0,2.054,0.33,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.78:1.56,0.28:0.44,1
和璞鳶,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),108142,35172,42,10.15,1.52,4283,0,1.844,0.12,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.51:1.02,0.24:0.52,1
護摩(HP50%以上),ファントム+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),108138,32724,38,9.87,1.52,3638,0,1.644,0.3,1.074,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.78,0.50:0.00,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),108128,32721,38,9.87,1.52,3598,0,2.054,0.33,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.78:1.56,0.28:0.44,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),108126,35167,42,10.15,2.038,3598,0,2.0607,0,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.58:1.17,0.17:0.67,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108113,32716,38,9.87,2.038,3197,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.55:1.78,0.50:0.00,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),108113,32716,38,9.87,2.038,3197,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.55:1.78,0.50:0.00,1
和璞鳶,ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),108096,31436,36,9.73,1.32,3593,0,1.268,0.47,0.528,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.94:1.50,0.00:1.00,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),108088,31433,36,9.73,1.52,2908,0,2.054,0.33,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.81:1.50,0.00:1.00,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),108043,32695,38,9.87,1.52,3598,0,2.054,0.33,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.81:1.50,0.00:1.00,1
草薙の稲光,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),108018,35132,42,10.15,2.371,4279,0,2.27715,0,1.4144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.40:0.80,0.35:0.30,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),108012,31411,36,9.73,2.038,2507,0,2.3607,0.3,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
ひれ長(R5),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),107919,32658,38,9.87,1.52,3181,0,2.696,0.3,1.074,1.322,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.56:1.11,0.19:0.61,1
ひれ長(R5),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),107915,32657,38,9.87,1.52,3181,0,2.696,0.3,1.074,1.322,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.55:1.12,0.50:0.00,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),107860,31367,36,9.73,1.52,3277,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.58:1.17,0.17:0.67,1
