武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,倍率,加算,バフ合計,バフ共通,バフ落下,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
草薙の稲光,ファントム4,防御%+水バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,防御%+水バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,防御%+雷バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,防御%+雷バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,防御%+氷バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,防御%+氷バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,防御%+岩バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,防御%+岩バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,防御%+草バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,防御%+草バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,防御%+物理バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,防御%+物理バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+HP%+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+HP%+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+元素熟知+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+元素熟知+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+炎バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+炎バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+水バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+水バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+雷バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+雷バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+氷バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+氷バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+岩バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+岩バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+草バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+草バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,HP%+物理バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,HP%+物理バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+元素熟知+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,374,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+元素熟知+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,374,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+炎バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+炎バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+水バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+水バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+雷バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+雷バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+氷バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+氷バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+岩バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+岩バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+草バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+草バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,ファントム4,元素熟知+物理バフ+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,元素熟知+物理バフ+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91588,2304.638,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,1.00:2.22,0.45:0.70,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+会心率,ファルザン(西風、完凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91529,2345.82,4.04,9208,1.407,0,1.407,0,Anemo:3、,0,0.93:1.86,0.32:0.96,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+会心ダメージ,ファルザン(西風、完凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91529,2345.82,4.04,9208,1.407,0,1.407,0,Anemo:3、,0,0.93:1.86,0.63:0.34,1.6
草薙の稲光,ファントム4,元チャ+風バフ+会心率,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91445,2304.783,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,元チャ+風バフ+会心ダメージ,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91445,2304.783,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,防御%+風バフ+会心率,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91442,2304.638,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,防御%+風バフ+会心ダメージ,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91442,2304.638,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,HP%+風バフ+会心率,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91442,2304.638,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,HP%+風バフ+会心ダメージ,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91442,2304.638,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+会心率,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91442,2304.638,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,187,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+会心ダメージ,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91442,2304.638,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,187,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,攻撃%+風バフ+攻撃%,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),91048,2160.162,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,0,0.86:1.71,0.19:1.21,1.6
草薙の稲光,ファントム4,攻撃%+風バフ+攻撃%,ファルザン(西風、完凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90825,2160.162,4.04,9208,1.407,0,1.407,0,Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,辰砂4,元チャ+風バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90753,2345.965,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90750,2345.82,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90750,2345.82,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90750,2345.82,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90750,2345.82,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,元チャ+風バフ+攻撃%,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90291,3382.365,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+防御%,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90289,3382.22,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+HP%,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90289,3382.22,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+元素熟知,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90289,3382.22,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,0.78:1.55,0.47:0.65,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+治癒効果,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90289,3382.22,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,ファントム4,元チャ+風バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90248,2304.783,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,元チャ+風バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90248,2304.783,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,防御%+風バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90245,2304.638,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,防御%+風バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90245,2304.638,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,HP%+風バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90245,2304.638,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,HP%+風バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90245,2304.638,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90245,2304.638,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,187,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),90245,2304.638,4.04,9000,2.157,0.75,1.407,0,Pyro:1、Hydro:1、Anemo:2、,187,1.00:2.02,0.35:0.90,1.6
