武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,花,羽,時計,杯,冠,サブステ,サブHP%,サブHP,スコア
護摩,ファントム4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),103085,4153,31725,1.556,2.969908,378,2.385827,0.83:2.36,b+b+b+b+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:7+atk:47+energy_recharge:5.8),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.42:0.19,0.175,1673,1.1
護摩,ファントム4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),103048,4742,39390,1.09,3.294155,334,2.302576,0.78:2.95,b+c+a++a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽園(crit_rate:8.9+crit_dmg:24.1+atk:19),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.37:0.78,0.175,2091,1.573
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102997,3943,27539,1.486,2.942297,375,2.605282,0.95:2.05,a+c+i+b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:7.8),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.51:0.51,0,209,1.57
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102997,3943,27539,1.486,2.942297,375,2.605282,0.95:2.05,a+c++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:7.8),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16+def_rate:7.3),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.51:0.51,0,209,1.57
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+夜蘭(終焉、9秒平均),102976,3851,23920,1.956,2.772652,375,2.380282,0.90:1.97,a+a++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),華館(crit_rate:14+crit_dmg:7.8+atk:37),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.54:0.43,0,478,1.555
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102949,4696,36513,1.486,2.900457,188,2.218283,0.92:2.06,a+a+d+b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),しめ縄(crit_rate:5.8+crit_dmg:21+atk:16),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.48:0.51,0.111,209,1.571
護摩,ファントム4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102942,4730,39241,1.09,3.299134,334,2.302576,0.82:2.80,b+b+a++a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+atk_rate:5.8+def_rate:5.8+hp:598),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽園(crit_rate:8.9+crit_dmg:24.1+atk:19),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.41:0.63,0.175,1942,1.511
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102928,4011,28446,1.906,2.804852,331,2.296746,0.88:2.04,d+a+i+b+a,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.52:0.50,0.041,478,1.595
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102928,4011,28446,1.906,2.804852,331,2.296746,0.88:2.04,d+a++b+a,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16+def_rate:7.3),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.52:0.50,0.041,478,1.595
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+夜蘭(終焉、9秒平均),102928,3808,23651,1.956,2.768272,391,2.409641,0.82:2.17,a+b+i+b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.46:0.62,0,209,1.584
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+夜蘭(終焉、9秒平均),102928,3808,23651,1.956,2.768272,391,2.409641,0.82:2.17,a+b++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16+def_rate:7.3),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.46:0.62,0,209,1.584
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102905,4035,28715,1.906,2.787764,331,2.296746,0.90:1.98,d+a+m+b+a,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),砂上(crit_rate:12.8+crit_dmg:13.2+atk:18+hp:269),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.54:0.44,0.041,747,1.571
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+夜蘭(終焉、9秒平均),102898,4379,30899,1.956,2.909812,188,1.993283,0.95:2.00,a+c++b+b,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:7.8),黒曜(crit_rate:19.5+crit_dmg:12.4+atk:19+energy_recharge:4.5),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.59:0.46,0,209,1.642
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102893,3964,27539,1.906,2.73763,375,2.380282,0.90:1.94,a+c++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:7.8),華館(crit_rate:14+crit_dmg:7.8+atk:37),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.54:0.39,0,209,1.516
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102889,3968,28047,1.906,2.734788,375,2.380282,0.89:1.96,a+a++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),長き夜の誓い(crit_rate:12.8+crit_dmg:6.2+def_rate:10.9+hp:239),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.53:0.41,0,717,1.515
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102888,5042,41816,1.556,3.180268,121,1.83147,0.85:2.56,a+a+a++a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽団(crit_rate:10.1+atk_rate:14.6+atk:31+elemental_mastery:21),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.44:0.39,0.379,1344,1.461
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102879,3967,27808,1.486,2.921374,375,2.605282,0.97:1.99,a+c+m+b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:7.8),砂上(crit_rate:12.8+crit_dmg:13.2+atk:18+hp:269),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.53:0.44,0,478,1.546
護摩,しめ縄4,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102848,3832,29986,1.816,2.872304,375,2.605282,0.92:2.04,a+a++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),遂げられなかった思い(crit_rate:7.8+crit_dmg:14.8+atk:29+hp_rate:14),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.48:0.50,0.14,478,1.501
護摩,しめ縄4,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),102848,3832,29986,1.816,2.872304,375,2.605282,0.92:2.04,a+a++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),遂げられなかった思い(crit_rate:7.8+crit_dmg:14.8+atk:29+hp_rate:14),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.48:0.50,0.14,478,1.501
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102837,4525,34787,1.906,2.682256,248,2.127023,0.81:2.08,a+b++b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),灰燼(crit_rate:10.1+crit_dmg:10.9+atk:14+elemental_mastery:44),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.45:0.54,0,209,1.483
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102832,4832,40370,1.556,3.061929,184,1.984007,0.73:2.81,b+a+a+c+a,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),沈淪(crit_dmg:18.7+atk_rate:5.8+elemental_mastery:37),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.32:0.65,0.286,1344,1.39
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102789,4659,36420,1.486,2.851395,211,2.270727,0.85:2.19,a+d+d+b+a,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),しめ縄(crit_rate:5.8+crit_dmg:21+atk:16),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.40:0.65,0.105,209,1.506
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102775,4178,30354,1.486,2.828075,347,2.552609,0.88:2.08,d+b++b+a,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),遂げられなかった思い(crit_rate:7.8+crit_dmg:14.8+atk:29+hp_rate:14),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:10.9+atk_rate:5.3+atk:33+energy_recharge:15.5),0.44:0.53,0.181,209,1.462
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102773,4850,41139,1.556,3.190084,147,1.895928,0.83:2.63,b+a+a+d+b,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),雷(crit_rate:10.1+hp:598+hp_rate:8.7),ファントム(atk:16+hp:866+hp_rate:9.9),0.42:0.46,0.297,1942,1.347
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102723,3933,27817,1.486,2.942297,375,2.605282,0.95:2.05,a+a+l+b+b,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),楽園(crit_rate:10.9+crit_dmg:13.2+hp:8.2),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.51:0.51,0,486.2,1.517
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102721,3911,27548,1.906,2.736448,391,2.409641,0.82:2.13,a+b+l+b+b,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),楽園(crit_rate:10.9+crit_dmg:13.2+hp:8.2),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.46:0.58,0,217.2,1.492
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102717,4555,35534,1.906,2.840423,188,1.993283,0.87:2.11,a+a+a+b+b,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.51:0.57,0,956,1.587
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102700,3996,28446,1.906,2.771782,347,2.327609,0.85:2.08,d+b+m+b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),砂上(crit_rate:12.8+crit_dmg:13.2+atk:18+hp:269),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.49:0.54,0.041,478,1.516
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102676,4669,38415,1.556,3.225083,168,1.946429,0.79:2.81,b+a+a+a+c,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),来歆(crit_rate:5.8+crit_dmg:18.7+hp_rate:10.5),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.38:0.65,0.216,478,1.448
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102664,4560,35424,1.486,3.069852,160,2.15235,1.00:2.07,d+b++b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),黒曜(crit_rate:19.5+crit_dmg:12.4+atk:19+energy_recharge:4.5),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.56:0.53,0.041,209,1.642
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102645,3994,28446,1.486,2.990521,331,2.521746,0.96:2.07,d+a+i+b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.52:0.52,0.041,478,1.565
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102645,3994,28446,1.486,2.990521,331,2.521746,0.96:2.07,d+a++b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16+def_rate:7.3),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.52:0.52,0.041,478,1.565
護摩,ファントム4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102641,4556,36782,1.09,3.356674,355,2.34283,0.82:2.87,b+a+a++c,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽園(crit_rate:8.9+crit_dmg:24.1+atk:19),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.41:0.70,0.111,478,1.564
護摩,ファントム4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102629,4466,34091,1.556,2.91322,308,2.251366,0.81:2.36,a+a+b++a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:14+crit_dmg:7+atk_rate:4.1+hp_rate:11.1),ファントム(crit_rate:7+atk:47+energy_recharge:5.8),楽団(crit_rate:10.1+atk_rate:14.6+atk:31+elemental_mastery:21),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.40:0.19,0.379,866,1.181
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+夜蘭(終焉、9秒平均),102608,3812,23651,1.956,2.756678,391,2.409641,0.85:2.07,a+b++b+b,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),華館(crit_rate:14+crit_dmg:7.8+atk:37),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.49:0.53,0,209,1.5
護摩,ファントム4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102607,4635,36689,1.556,3.085048,212,2.047974,0.76:2.76,b+d+a++c,ファントム(crit_rate:7+crit_dmg:19.4+def_rate:5.1+elemental_mastery:47),ファントム(crit_rate:6.2+crit_dmg:20.2+hp_rate:10.5+elemental_mastery:23),ファントム(crit_rate:11.3+crit_dmg:19.4+hp:478),楽団(crit_rate:10.1+atk_rate:14.6+atk:31+elemental_mastery:21),ファントム(atk:54+def_rate:17.5+energy_recharge:13+elemental_mastery:21),0.35:0.59,0.105,478,1.428
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),102605,4513,34787,1.486,2.94388,209,2.266227,0.97:2.00,a+c++b+b,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:7.8),楽団(crit_rate:13.2+crit_dmg:12.4+atk:19+elemental_mastery:21),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.53:0.46,0,209,1.516
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+夜蘭(終焉、9秒平均),102564,4400,31168,1.956,2.81827,209,2.041226,0.89:2.04,a+a++b+b,しめ縄(crit_rate:14+crit_dmg:12.4+atk:19+elemental_mastery:44),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),楽団(crit_rate:13.2+crit_dmg:12.4+atk:19+elemental_mastery:21),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.53:0.50,0,478,1.555
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102534,3973,28177,1.906,2.783808,347,2.327609,0.83:2.14,d+b+i+b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.47:0.60,0.041,209,1.54
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102534,3973,28177,1.906,2.783808,347,2.327609,0.83:2.14,d+b++b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:6.2+crit_dmg:19.4+elemental_mastery:16),劇団(crit_rate:10.9+crit_dmg:19.4+atk:16+def_rate:7.3),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.47:0.60,0.041,209,1.54
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+夜蘭(終焉、9秒平均),102534,4048,26735,1.956,2.721892,331,2.296746,0.85:2.02,d+a++b+b,しめ縄(crit_rate:15.6+crit_dmg:7.8+atk:14+hp_rate:4.1),しめ縄(crit_rate:11.3+crit_dmg:11.7+hp:269),遂げられなかった思い(crit_rate:7.8+crit_dmg:14.8+atk:29+hp_rate:14),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),しめ縄(crit_dmg:13.2+atk:54+def_rate:12.4),0.49:0.48,0.181,478,1.457
護摩,ファントム4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),102533,4281,33320,1.556,2.9764,331,2.296746,0.81:2.44,a+c+b+b+a,ファントム(crit_rate:8.9+crit_dmg:12.4+hp_rate:9.3),ファントム(crit_rate:9.7+crit_dmg:14.8+atk_rate:5.8+hp:747),ファントム(crit_rate:7+atk:47+energy_recharge:5.8),しめ縄(crit_rate:14.4+def_rate:5.8+hp:209+elemental_mastery:44),ファントム(atk:18+def_rate:11.7+hp:866+hp_rate:17.5),0.40:0.27,0.268,1822,1.13
