武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
雨裁,火魔女+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),131372.5,2690.68,432,0.73:1.46,0.42:0.56,1.4
雨裁,楽団+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),131326.6,2690.68,512,0.73:1.46,0.42:0.56,1.4
雨裁,楽園+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),131326.6,2690.68,512,0.73:1.46,0.42:0.56,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),131291.1,3080.44,395,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),131291.1,3080.44,395,0.89:1.77,0.58:0.25,1.4
裁断,火魔女+楽団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),131224.8,3195.84,267,0.84:1.68,0.31:0.78,1.4
裁断,火魔女+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),131224.8,3195.84,267,0.84:1.68,0.31:0.78,1.4
裁断,火魔女+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),131224.8,3195.84,267,0.84:1.68,0.31:0.78,1.4
雨裁,ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,131196.5,2690.68,352,0.91:1.82,0.24:0.92,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,131180,2690.68,395,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,131180,2690.68,395,0.89:1.77,0.58:0.25,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,131153.3,1644.52,180,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),131143.2,3038.12,280,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素バフ+元素熟知,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),131071.1,2919.96,287,0.95:1.90,0.64:0.12,1.4
黒岩完凸(平均),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130981.4,2048.68,280,1.00:2.07,0.70:0.00,1.4
葦海の標(1),火魔女+楽団,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130912,3057.9,454,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130912,3057.9,454,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+楽園,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130912,3057.9,454,0.90:1.79,0.25:0.89,1.4
雨裁,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130909.8,1756.36,445,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130909.8,1756.36,445,0.89:1.77,0.58:0.25,1.4
赤角石塵滅砕,火魔女4(1),元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130885.2,3144.464,187,0.95:1.90,0.64:0.12,1.4
黒岩完凸(平均),火魔女4(1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130861.7,2983,0,1.00:2.07,0.70:0.00,1.4
雨裁,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,130845.9,1480.28,352,1.00:2.13,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,130845.9,1480.28,352,1.00:2.13,0.40:0.61,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130830.9,3481.96,230,1.00:2.10,0.41:0.58,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130830.8,3481.96,230,1.00:2.10,0.10:1.20,1.4
雨裁,ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,130822.9,1480.28,352,0.91:1.82,0.24:0.92,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130815.7,2112.8,467,0.90:1.79,0.25:0.89,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,130806.5,1480.28,395,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,130806.5,1480.28,395,0.89:1.77,0.58:0.25,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130800.1,2919.96,100,1.00:2.40,0.70:0.00,1.4
葦海の標(1),火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130790.1,1985.4,287,1.00:2.10,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130790.1,1985.4,287,1.00:2.10,0.41:0.58,1.4
葦海の標(1),しめ縄+火魔女,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130782.2,3221.7,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+剣闘士,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130782.2,3221.7,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+残響,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130782.2,3221.7,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+辰砂,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130782.2,3221.7,187,0.90:1.79,0.25:0.89,1.4
末路,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130766.7,3636.66,180,0.89:1.77,0.26:0.87,1.4
末路,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130766.7,3636.66,180,0.89:1.77,0.58:0.25,1.4
黒岩完凸(平均),火魔女+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130739.5,2983,267,1.00:2.07,0.70:0.00,1.4
黒岩完凸(平均),火魔女+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130739.5,2983,267,1.00:2.07,0.70:0.00,1.4
黒岩完凸(平均),火魔女+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130739.5,2983,267,1.00:2.07,0.70:0.00,1.4
裁断,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,130729.9,1911.64,230,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,130729.9,1911.64,230,1.00:1.99,0.47:0.47,1.4
赤角石塵滅砕,しめ縄+火魔女,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130729,2903.08,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130729,2903.08,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130729,2903.08,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+辰砂,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130729,2903.08,187,1.00:2.40,0.70:0.00,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130725.5,1642.68,495,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130725.5,1642.68,495,0.89:1.77,0.58:0.25,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130696.3,2240.2,417,0.90:1.79,0.25:0.89,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,130640.6,1526.36,417,1.00:2.40,0.70:0.00,1.4
雨裁,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130622.9,1642.68,452,1.00:2.13,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130622.9,1642.68,452,1.00:2.13,0.40:0.61,1.4
螭龍の剣(バフ無し),金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130616.6,2804.36,180,1.00:2.05,0.13:1.15,1.4
螭龍の剣(バフ無し),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130616.6,2804.36,180,1.00:2.05,0.44:0.53,1.4
黒岩完凸(効果無し),金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130595.2,2804.36,180,1.00:2.05,0.40:0.60,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130593.9,2049.64,180,1.00:2.40,0.70:0.00,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130550.2,1870.04,395,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130550.2,1870.04,395,0.89:1.77,0.58:0.25,1.4
赤角石塵滅砕,ファントム+楽団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,ファントム+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,ファントム+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,花海+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,華館+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+劇団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+砂上,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+深林,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+千岩,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+沈淪,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+氷風,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+悠久,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+雷,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130479.8,2751.16,267,0.95:1.90,0.64:0.12,1.4
葦海の標(1),火魔女+楽団,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130447.3,3057.9,80,1.00:2.10,0.10:1.20,1.4
葦海の標(1),火魔女+楽団,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130447.3,3057.9,80,1.00:2.10,0.41:0.58,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130447.3,3057.9,80,1.00:2.10,0.10:1.20,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130447.3,3057.9,80,1.00:2.10,0.41:0.58,1.4
葦海の標(1),火魔女+楽園,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130447.3,3057.9,80,1.00:2.10,0.10:1.20,1.4
葦海の標(1),火魔女+楽園,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130447.3,3057.9,80,1.00:2.10,0.41:0.58,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130410.8,1985.4,517,0.90:1.79,0.25:0.89,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,130384.7,1803.4,417,0.90:1.79,0.25:0.89,1.4
黒岩完凸(平均),金メッキ4(同元素3),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130380.5,3324.04,267,1.00:2.07,0.70:0.00,1.4
螭龍の剣(バフ無し),ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130379.5,2690.68,187,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130378,3239.9,330,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130378,3239.9,330,1.00:2.10,0.41:0.58,1.4
黒岩完凸(平均),楽団+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130376.6,2983,347,1.00:2.07,0.70:0.00,1.4
黒岩完凸(平均),楽園+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130376.6,2983,347,1.00:2.07,0.70:0.00,1.4
黒岩完凸(効果無し),ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130358.4,2690.68,187,1.00:2.10,0.38:0.64,1.4
赤角石塵滅砕,しめ縄+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130326,2903.08,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+剣闘士,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130326,2903.08,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+残響,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130326,2903.08,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+辰砂,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130326,2903.08,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),130287.2,1695.16,287,0.95:1.90,0.64:0.12,1.4
黒岩完凸(平均),火魔女+楽団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130274.4,2983,267,0.87:1.74,0.56:0.28,1.4
黒岩完凸(平均),火魔女+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130274.4,2983,267,0.87:1.74,0.56:0.28,1.4
黒岩完凸(平均),火魔女+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130274.4,2983,267,0.87:1.74,0.56:0.28,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130267.4,3105.64,267,1.00:2.21,0.49:0.43,1.4
裁断,金メッキ4(同元素0),元チャ+元素バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130248.6,3650.656,230,0.84:1.68,0.31:0.78,1.4
螭龍の剣(バフ無し),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130239.9,2690.68,417,0.87:1.74,0.28:0.84,1.4
黒岩完凸(効果無し),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),130194.8,2690.68,417,0.87:1.74,0.56:0.28,1.4
