武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,101175,1930.8,367,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,101175,1930.8,367,0.85:1.70,0.41:0.58,1.4
裁断,金メッキ4(同元素3),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101141.4,3605.76,267,0.64:1.28,0.31:0.78,1.4
赤角石塵滅砕,しめ縄+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101139.4,2903.08,80,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ+剣闘士,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101139.4,2903.08,80,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ+残響,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101139.4,2903.08,80,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ+辰砂,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101139.4,2903.08,80,0.91:1.81,0.49:0.43,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),101074.3,2853.08,495,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),101074.3,2853.08,495,0.69:1.37,0.58:0.25,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,101071.3,1644.52,180,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),101063.5,3038.12,280,0.81:2.00,0.70:0.00,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),101010.7,2112.8,467,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),101010.7,2112.8,467,0.85:1.70,0.41:0.58,1.4
螭龍の剣(バフ無し),金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101008.4,2804.36,180,0.82:1.65,0.13:1.15,1.4
螭龍の剣(バフ無し),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101008.4,2804.36,180,0.82:1.65,0.44:0.53,1.4
赤角石塵滅砕,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),101007.6,1695.16,287,1.00:2.17,0.31:0.79,1.4
赤角石塵滅砕,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),101007.6,1695.16,287,1.00:2.17,0.62:0.17,1.4
末路,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101007.5,3509.26,187,0.87:1.73,0.08:1.23,1.4
末路,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101007.5,3509.26,187,0.87:1.73,0.40:0.61,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101005.4,3195.84,0,0.80:1.59,0.15:1.09,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),101005.4,3195.84,0,0.80:1.59,0.47:0.47,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,101001.8,1644.52,367,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100990.1,2987.48,504,0.75:1.50,0.64:0.12,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100982.4,3367.3,280,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100982.4,3367.3,280,0.85:1.70,0.41:0.58,1.4
黒岩完凸(効果無し),金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100973.1,2804.36,180,0.82:1.65,0.40:0.60,1.4
黒岩完凸(効果無し),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100958,2804.36,180,0.81:1.67,0.70:0.00,1.4
雨裁,しめ縄+火魔女,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.26:0.87,1.4
雨裁,しめ縄+火魔女,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+剣闘士,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+残響,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+辰砂,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+辰砂,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100944.8,2836.84,352,0.69:1.37,0.58:0.25,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100918.5,2240.2,417,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100918.5,2240.2,417,0.85:1.70,0.41:0.58,1.4
裁断,火魔女+楽団,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100911.1,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,火魔女+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100911.1,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,火魔女+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100911.1,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,火魔女+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100911.1,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,火魔女+楽園,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100911.1,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,火魔女+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100911.1,3195.84,267,0.80:1.59,0.47:0.47,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100900.2,1695.16,100,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100849.5,3262.624,180,0.91:1.81,0.49:0.43,1.4
螭龍の剣(完凸),ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,100823.1,1480.28,187,1.00:2.01,0.26:0.89,1.4
裁断,火魔女4(1),元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100805,3195.84,374,0.64:1.28,0.31:0.78,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100799.1,2919.96,100,0.81:2.00,0.70:0.00,1.4
葦海の標(1),火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,100793.4,1803.4,187,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,100793.4,1803.4,187,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,しめ縄+火魔女,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100744.3,2903.08,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100744.3,2903.08,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100744.3,2903.08,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+辰砂,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100744.3,2903.08,187,0.81:2.00,0.70:0.00,1.4
葦海の標(1),火魔女4(1),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100699.6,3239.9,100,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100699.6,3239.9,100,0.85:1.70,0.41:0.58,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100698.1,1985.4,517,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100698.1,1985.4,517,0.85:1.70,0.41:0.58,1.4
雨裁,しめ縄+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.26:0.87,1.4
雨裁,しめ縄+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+剣闘士,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+残響,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+辰砂,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+辰砂,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100686.5,2836.84,432,0.69:1.37,0.58:0.25,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,100676.1,1526.36,417,0.81:2.00,0.70:0.00,1.4
葦海の標(1),しめ縄+火魔女,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.10:1.20,1.4
葦海の標(1),しめ縄+火魔女,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+剣闘士,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+残響,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+辰砂,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+辰砂,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100642.1,3221.7,187,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100640.2,2049.64,180,0.81:2.00,0.70:0.00,1.4
裁断,楽団+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100631,3195.84,347,0.80:1.59,0.15:1.09,1.4
裁断,楽団+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100631,3195.84,347,0.80:1.59,0.47:0.47,1.4
裁断,楽園+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100631,3195.84,347,0.80:1.59,0.15:1.09,1.4
裁断,楽園+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100631,3195.84,347,0.80:1.59,0.47:0.47,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,100612.5,1526.36,187,0.91:1.81,0.49:0.43,1.4
葦海の標(1),楽団+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100607.5,1985.4,260,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽団+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100607.5,1985.4,260,0.85:1.70,0.41:0.58,1.4
葦海の標(1),楽園+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100607.5,1985.4,260,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽園+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100607.5,1985.4,260,0.85:1.70,0.41:0.58,1.4
黒岩完凸(平均),ファントム4,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100605.2,1935,100,1.00:2.01,0.22:0.96,1.4
黒岩完凸(平均),ファントム4,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100605.2,1935,100,1.00:2.01,0.53:0.33,1.4
末路,ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100600.3,3509.26,187,0.71:1.42,0.24:0.92,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100582.6,3262.624,180,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,ファントム4,元チャ+元素熟知+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100573.7,1695.16,474,0.93:1.86,0.46:0.48,1.4
裁断,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,100540.4,1911.64,187,0.98:1.95,0.29:0.83,1.4
赤角石塵滅砕,しめ縄+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100433.7,2903.08,80,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+剣闘士,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100433.7,2903.08,80,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+残響,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100433.7,2903.08,80,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+辰砂,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100433.7,2903.08,80,0.81:2.00,0.70:0.00,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),100433.4,3057.9,604,0.70:1.39,0.25:0.89,1.4
葦海の標(1),ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100412.1,1985.4,287,1.00:1.90,0.00:1.40,1.4
黒岩完凸(平均),金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100398.4,2048.68,280,0.82:1.65,0.40:0.60,1.4
葦海の標(1),金メッキ4(同元素3),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100387.1,2367.6,367,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素3),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),100387.1,2367.6,367,0.85:1.70,0.41:0.58,1.4
