武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,HP,バフ,バフ共通,元素バフ,バフ落下,会心ダメ期待値,熟知,元素反応,耐性ダウン計算後,率ダメ,聖遺物組み合わせ,花,羽,時計,杯,冠,サブステ,サブHP%,サブHP,スコア
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),152456,3728,9000,20332,1.936,0.19,0.466,1.28,2.627208,287,2.208852,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+元素熟知,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152371,2681,9000,20332,2.03,0.75,0,1.28,2.114525,561,2.691994,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,152371,2681,9000,20332,2.03,0.75,0,1.28,2.114525,561,2.691994,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中1),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152341,2625,9000,24220,1.826,1.08,0.466,0.28,3.244,187,2.215968,0.45,1.00:2.24,,(),(),(),(),(),0.13:0.74,0,0,1
護摩,楽団+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152290,3228,9000,27330,2.076,1.08,0.466,0.53,2.49592,267,2.392366,0.45,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152290,3228,9000,27330,2.076,1.08,0.466,0.53,2.49592,267,2.392366,0.45,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152237,3026,9000,31467,2.826,1.08,0.466,1.28,2.237164,187,2.215968,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),152154,2426,9000,20332,1.91,0.63,0,1.28,2.774728,374,2.603429,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),152154,2426,9000,20332,1.91,0.63,0,1.28,2.774728,374,2.603429,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152151,4081,9000,23442,2.496,0.75,0.466,1.28,2.32248,187,1.990968,0.45,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152149,2914,9000,23442,2.076,0.33,0.466,1.28,2.06674,374,2.603429,0.525,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,152149,2914,9000,23442,2.076,0.33,0.466,1.28,2.06674,374,2.603429,0.525,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152070,2737,9000,20332,1.576,0.33,0.466,0.78,2.774728,187,2.215968,0.565,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152070,2737,9000,20332,1.576,0.33,0.466,0.78,2.774728,187,2.215968,0.565,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152067,4081,9000,23442,2.496,0.75,0.466,1.28,1.94306,374,2.378429,0.45,0.61:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152044,2891,9000,24220,2.326,1.08,0.466,0.78,2.237164,374,2.603429,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),152002,2843,9000,20332,2.43,1.15,0,1.28,2.114525,561,2.691994,0.45,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151959,2948,9000,24220,1.8,0.52,0,1.28,2.237164,661,3.061326,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),151952,2914,9000,23442,2.33,1.05,0,1.28,2.434818,374,2.378429,0.45,0.85:1.69,,(),(),(),(),(),0.43:0.15,0,0,1
護摩,ファントム4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151924,3228,9000,27330,1.36,1.08,0,0.28,2.661664,561,2.916994,0.45,0.91:1.82,,(),(),(),(),(),0.36:0.28,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151906,3955,9000,34578,2.266,0.52,0.466,1.28,2.06674,287,2.433852,0.45,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151811,2790,9000,20332,1.996,0.75,0.466,0.78,2.627208,187,1.990968,0.565,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151811,2790,9000,20332,1.996,0.75,0.466,0.78,2.627208,187,1.990968,0.565,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151782,3336,9000,27579,1.47,0.19,0,1.28,2.627208,287,2.208852,0.565,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151782,3336,9000,27579,1.47,0.19,0,1.28,2.627208,287,2.208852,0.565,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+元素熟知,マーヴィカ(灰燼以外、戦意200時)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151759,3093,9000,23442,2.476,0.73,0.466,1.28,2.06674,374,2.603429,0.45,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),151705,2914,9000,23442,2.376,0.63,0.466,1.28,2.573538,187,2.215968,0.45,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151694,2329,9000,20332,2.496,0.75,0.466,1.28,2.627208,187,1.990968,0.525,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151694,2329,9000,20332,2.496,0.75,0.466,1.28,2.627208,187,1.990968,0.525,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,151694,2329,9000,20332,2.496,0.75,0.466,1.28,2.627208,187,1.990968,0.525,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,151694,2329,9000,20332,2.496,0.75,0.466,1.28,2.627208,187,1.990968,0.525,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151693,2767,9000,24220,1.36,1.08,0,0.28,2.867044,561,2.916994,0.45,0.99:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151583,4224,9000,23442,1.936,0.19,0.466,1.28,2.434818,287,2.208852,0.45,0.85:1.69,,(),(),(),(),(),0.43:0.15,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151552,3877,9000,20332,1.47,0.19,0,1.28,2.627208,474,2.553895,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151552,3877,9000,20332,1.47,0.19,0,1.28,2.627208,474,2.553895,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151528,3364,9000,23442,1.576,0.33,0.466,0.78,2.49592,187,2.215968,0.565,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151519,4665,9000,30690,1.61,0.33,0,1.28,2.573538,187,2.215968,0.45,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151434,2903,9000,20332,1.87,0.59,0,1.28,2.627208,474,2.553895,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+会心率,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),151434,2903,9000,20332,1.87,0.59,0,1.28,2.627208,474,2.553895,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151418,2939,9000,20332,1.11,0.33,0,0.78,2.774728,374,2.603429,0.565,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151418,2939,9000,20332,1.11,0.33,0,0.78,2.774728,374,2.603429,0.565,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151404,3356,9000,27330,2.326,1.08,0.466,0.78,2.06674,374,2.603429,0.45,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),楽団+長き夜の誓い,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151351,2711,9000,24220,1.61,1.08,0,0.53,2.774728,454,2.745317,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中0),楽団+長き夜の誓い,元素熟知+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151351,2711,9000,24220,1.61,1.08,0,0.53,2.774728,454,2.745317,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151351,2711,9000,24220,1.61,1.08,0,0.53,2.774728,454,2.745317,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151351,2711,9000,24220,1.61,1.08,0,0.53,2.774728,454,2.745317,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151295,2531,9000,20332,2.496,0.75,0.466,1.28,2.114525,374,2.378429,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,151295,2531,9000,20332,2.496,0.75,0.466,1.28,2.114525,374,2.378429,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151287,2426,9000,20332,2.076,0.33,0.466,1.28,2.237164,374,2.603429,0.525,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,151287,2426,9000,20332,2.076,0.33,0.466,1.28,2.237164,374,2.603429,0.525,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,長き夜の誓い4,HP%+HP%+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151212,4396,9000,41825,2.36,1.08,0,1.28,2.06674,187,2.215968,0.45,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,楽団+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151045,3236,9000,23442,1.746,0.75,0.466,0.53,2.434818,267,2.167367,0.565,0.85:1.69,,(),(),(),(),(),0.43:0.15,0,0,1
護摩,金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),151045,3236,9000,23442,1.746,0.75,0.466,0.53,2.434818,267,2.167367,0.565,0.85:1.69,,(),(),(),(),(),0.43:0.15,0,0,1
護摩,ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150996,3812,9000,34578,1.826,1.08,0.466,0.28,2.661664,187,2.215968,0.45,0.91:1.82,,(),(),(),(),(),0.36:0.28,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),150959,3955,9000,34578,2.266,0.52,0.466,1.28,2.49592,100,2.002778,0.45,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150943,2572,9000,24220,1.826,1.08,0.466,0.28,3.244,187,2.215968,0.45,1.00:2.24,,(),(),(),(),(),0.13:0.74,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150910,2656,9000,24220,1.826,1.08,0.466,0.28,2.774728,347,2.552609,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150910,2656,9000,24220,1.826,1.08,0.466,0.28,2.774728,347,2.552609,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150896,3660,9000,20332,1.61,0.33,0,1.28,2.237164,561,2.916994,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+元素熟知,マーヴィカ(灰燼以外、戦意200時)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150847,2588,9000,20332,2.476,0.73,0.466,1.28,2.237164,374,2.603429,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150806,3820,9000,30690,2.076,0.33,0.466,1.28,2.49592,0,1.725,0.565,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150762,3127,9000,27579,2.496,0.75,0.466,1.28,2.114525,187,1.990968,0.565,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),150657,3647,9000,20332,1.936,0.19,0.466,1.28,2.627208,287,2.208852,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),150657,3647,9000,20332,1.936,0.19,0.466,1.28,2.627208,287,2.208852,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150640,2670,9000,24220,1.36,1.08,0,0.28,3.244,374,2.603429,0.45,1.00:2.24,,(),(),(),(),(),0.13:0.74,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150640,2543,9000,20332,2.896,1.15,0.466,1.28,2.627208,187,1.990968,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+会心率,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),150640,2543,9000,20332,2.896,1.15,0.466,1.28,2.627208,187,1.990968,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),150610,2426,9000,20332,2.33,1.05,0,1.28,2.627208,374,2.378429,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),150610,2426,9000,20332,2.33,1.05,0,1.28,2.627208,374,2.378429,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
