武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
匣中滅龍(R5),長き夜の誓い4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),162334,2499,24220,2.49,2.041125,695,3.107259,0.72:1.44,,0.22:0.56,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),162295,3186,23442,1.6,2.32248,474,2.553895,0.61:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),162263,3222,31467,2.55,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),162263,3222,31467,2.55,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),162176,2499,24220,2.49,2.03914,695,3.107259,0.69:1.51,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),162131,2625,20332,2.066,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),162131,2625,20332,2.066,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,攻撃%+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),162124,2715,20332,2.566,2.627208,100,1.777778,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,攻撃%+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),162124,2715,20332,2.566,2.627208,100,1.777778,0.90:1.80,,0.04:0.92,0,0,1
匣中滅龍(R5),長き夜の誓い4,攻撃%+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),162109,2517,20332,2.926,1.928885,321,2.277164,0.68:1.36,,0.26:0.48,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),162020,2508,20332,2.16,1.928885,695,2.882259,0.68:1.36,,0.26:0.48,0,0,1
千岩長槍(R5),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161945,2668,20332,2.566,2.1295,287,2.208852,0.75:1.51,,0.50:0.00,0,0,1
千岩長槍(R5),長き夜の誓い4,元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161945,2668,20332,2.566,2.129504,287,2.208852,0.75:1.50,,0.19:0.62,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161907,2777,20332,2.266,2.0082,474,2.553895,0.71:1.42,,0.23:0.54,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161852,3641,30690,1.566,2.434818,330,2.294798,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161827,3208,31467,2.596,2.237164,287,2.433852,0.79:1.57,,0.16:0.69,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+元素熟知+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161781,2978,27579,2.1,2.0082,474,2.553895,0.71:1.42,,0.23:0.54,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161753,2951,24220,2.516,2.627208,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161753,2951,24220,2.516,2.627208,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161716,3507,23442,1.766,2.434818,287,2.208852,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161644,2754,24220,2.016,3.164,287,2.208852,1.00:2.16,,0.17:0.66,0,0,1
護摩,ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161608,3955,34578,1.55,3.10296,287,2.208852,0.97:2.17,,0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+HP%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161555,4539,41825,2.13,2.573538,100,2.002778,0.89:1.77,,0.39:0.23,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161532,3336,27579,2.266,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161530,2499,24220,3.376,1.928885,508,2.609364,0.68:1.36,,0.26:0.48,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161492,3963,30690,1.8,1.94306,474,2.553895,0.61:1.55,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161486,3029,24220,2.13,2.639861,287,2.433852,0.91:1.81,,0.35:0.31,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161486,3029,24220,2.13,2.639861,287,2.433852,0.91:1.81,,0.04:0.93,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161424,2725,20332,2.066,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161373,3371,27330,1.596,2.573538,517,2.848718,0.89:1.77,,0.39:0.23,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161286,3877,20332,2.266,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+攻撃%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161280,3703,27330,2.596,2.06674,287,2.433852,0.69:1.55,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,攻撃%+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161250,2517,20332,2.926,1.91866,321,2.277164,0.61:1.51,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161215,2968,24220,1.63,2.774728,474,2.778895,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161215,2968,24220,1.63,2.774728,474,2.778895,0.94:1.88,,0.00:1.00,0,0,1
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161178,3057,23442,1.566,2.32248,517,2.623718,0.61:2.17,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161161,2508,20332,2.16,1.91866,695,2.882259,0.61:1.51,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161153,2978,27579,2.566,2.498181,100,1.777778,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161153,2978,27579,2.566,2.498181,100,1.777778,0.87:1.73,,0.08:0.85,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161046,2999,20332,1.766,2.627208,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),161046,2999,20332,1.766,2.627208,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+元素熟知+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161039,2925,20332,1.1,2.627208,704,2.89417,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+元素熟知+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),161039,2925,20332,1.1,2.627208,704,2.89417,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160990,3711,23442,1.8,2.32248,287,2.208852,0.61:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),160957,2978,27579,2.566,2.0082,287,2.208852,0.71:1.42,,0.23:0.54,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160908,3230,27579,1.8,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160908,3230,27579,1.8,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160896,3305,31467,2.55,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
護摩,しめ縄4,HP%+元素熟知+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),160872,3770,30690,1.6,2.434818,287,2.208852,0.85:1.69,,0.43:0.15,0,0,1
護摩,金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160871,3371,27330,1.846,2.573538,367,2.590403,0.89:1.77,,0.39:0.23,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160840,4224,23442,2.266,2.32248,287,2.208852,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160753,2898,24220,1.846,2.774728,367,2.590403,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中1),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160753,2898,24220,1.846,2.774728,367,2.590403,0.94:1.88,,0.00:1.00,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160738,3955,34578,3.016,2.434818,100,1.777778,0.85:1.69,,0.43:0.15,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160735,2678,24220,2.596,2.125,474,2.778895,0.75:1.50,,0.19:0.62,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160674,2499,24220,3.376,1.91866,508,2.609364,0.61:1.51,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160651,2851,24220,1.55,3.164,474,2.553895,1.00:2.16,,0.17:0.66,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160587,2874,24220,1.596,2.774728,517,2.848718,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160587,2874,24220,1.596,2.774728,517,2.848718,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160537,3353,27579,1.8,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
匣中滅龍(R5),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160505,2499,24220,2.376,2.484365,508,2.609364,0.86:1.72,,0.39:0.22,0,0,1
匣中滅龍(R5),ファントム4,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160505,2499,24220,2.376,2.484365,508,2.609364,0.86:1.72,,0.08:0.84,0,0,1
赤砂の杖(スキル命中1),ファントム4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160489,3134,24220,1.55,2.716805,661,2.836325,0.93:1.85,,0.02:0.97,0,0,1
和璞鳶,長き夜の誓い4,HP%+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160442,3392,31467,2.25,2.384448,287,2.433852,0.83:1.66,,0.42:0.16,0,0,1
和璞鳶,長き夜の誓い4,HP%+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160442,3392,31467,2.25,2.384448,287,2.433852,0.83:1.66,,0.11:0.78,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160418,3286,24220,2.55,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+元素熟知+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),160356,2695,20332,2.22,1.810264,661,2.836325,0.64:1.27,,0.31:0.39,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+攻撃%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160281,3703,27330,2.13,2.06674,474,2.778895,0.69:1.55,,0.50:0.00,0,0,1
護摩,長き夜の誓い4,攻撃%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160274,3703,27330,2.596,2.49592,100,2.002778,0.69:2.17,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160220,2953,31467,2.956,2.041125,321,2.502164,0.72:1.44,,0.22:0.56,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),160118,3186,23442,2.066,1.94306,474,2.553895,0.61:1.55,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160113,2953,31467,2.49,2.041125,508,2.834364,0.72:1.44,,0.22:0.56,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+攻撃%,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160064,3334,20332,1.8,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),160064,2953,31467,2.956,2.03914,321,2.502164,0.69:1.51,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),160035,3079,27579,1.566,2.627208,330,2.294798,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),160035,3079,27579,1.566,2.627208,330,2.294798,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,攻撃%+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),159997,3390,23442,2.566,2.32248,100,1.777778,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+攻撃%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),159991,3136,24220,2.596,2.237164,287,2.433852,0.79:1.57,,0.16:0.69,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+HP%+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),159975,3498,34826,2.1,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),159957,3132,31467,2.55,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,HP%+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),159957,3132,31467,2.55,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
