武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,護摩攻撃力up,加算,HP,バフ,バフ共通,元素バフ,バフ落下,会心ダメ期待値,熟知,元素反応,耐性ダウン計算後,率ダメ,聖遺物組み合わせ,花,羽,時計,杯,冠,サブステ,サブHP%,サブHP,スコア
赤砂の杖(スキル命中0),しめ縄+ファントム,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63761,4153,0,0,20332,0.74,0.19,0.4,0,2.520768,474,2.553895,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+ファントム,元素熟知+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63761,4153,0,0,20332,0.74,0.19,0.4,0,2.520768,474,2.553895,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),しめ縄+ファントム,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63761,4153,0,0,20332,0.74,0.19,0.4,0,2.520768,474,2.553895,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+ファントム,元素熟知+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63761,4153,0,0,20332,0.74,0.19,0.4,0,2.520768,474,2.553895,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63678,4392,218.6432,0,27330,1.02,0.52,0,0.5,2.36584,474,2.778895,0.45,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+HP%+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63647,4963,0,0,34826,1.09,0.19,0.4,0.5,2.026745,287,2.208852,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+HP%+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63647,4963,0,0,34826,1.09,0.19,0.4,0.5,2.026745,287,2.208852,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩(HP50%以下),ファントム+楽団,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),63645,3379,421.9632,0,23442,1.286,0.34,0.796,0,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),ファントム+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),63645,3379,421.9632,0,23442,1.286,0.34,0.796,0,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63636,4055,0,0,20332,1.056,0.19,0.866,0.25,2.520768,287,2.208852,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63636,4055,0,0,20332,1.056,0.19,0.866,0.25,2.520768,287,2.208852,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63636,4055,0,0,20332,1.056,0.19,0.866,0.25,2.520768,287,2.208852,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63636,4055,0,0,20332,1.056,0.19,0.866,0.25,2.520768,287,2.208852,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩(HP50%以下),ファントム+長き夜の誓い,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63614,3371,491.9472,0,27330,1.466,0.52,0.796,0.25,2.468898,287,2.433852,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),ファントム+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63614,3371,491.9472,0,27330,1.466,0.52,0.796,0.25,2.468898,287,2.433852,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),しめ縄4,HP%+元素熟知+会心率,シトラリ(灰燼以外)+シロネン(灰燼以外、2凸、2色以上)+夜蘭(終焉、9秒平均),63594,4091,552.4134,0,30690,1.02,0.19,0.33,0.5,2.334978,287,2.208852,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63587,3371,491.9472,0,27330,1.316,0.52,0.796,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63587,3371,491.9472,0,27330,1.316,0.52,0.796,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63587,3371,491.9472,0,27330,1.316,0.52,0.796,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63587,3371,491.9472,0,27330,1.316,0.52,0.796,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),ファントム+楽団,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63585,4264,218.6432,0,27330,1.136,0.52,0.466,0,2.468898,367,2.590403,0.45,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),ファントム+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63585,4264,218.6432,0,27330,1.136,0.52,0.466,0,2.468898,367,2.590403,0.45,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),63576,3507,421.9632,0,23442,1.17,0.34,0.33,0.5,2.1924,474,2.553895,0.615,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,HP%+元素熟知+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63557,4629,245.5171,0,30690,1.09,0.19,0.4,0.5,2.334978,287,2.208852,0.525,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63527,4439,187.5392,0,23442,1.156,0.19,0.466,0.5,2.1924,287,2.208852,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63527,4439,187.5392,0,23442,1.156,0.19,0.466,0.5,2.1924,287,2.208852,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63522,4153,0,0,20332,1.156,0.19,0.466,0.5,2.026745,474,2.553895,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63522,4153,0,0,20332,1.156,0.19,0.466,0.5,2.026745,474,2.553895,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩(HP50%以上),ファントム+楽団,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63520,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),ファントム+金メッキ,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63520,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),ファントム+楽団,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63520,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),ファントム+金メッキ,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63520,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄4,HP%+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63516,3738,276.6211,0,34578,1.816,0.52,0.796,0.5,2.36584,100,2.002778,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,HP%+炎バフ+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63516,3738,276.6211,0,34578,1.816,0.52,0.796,0.5,2.36584,100,2.002778,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),ファントム+楽団,HP%+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63515,3955,622.3973,0,34578,1.466,0.52,0.796,0,1.97398,367,2.590403,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),ファントム+金メッキ,HP%+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63515,3955,622.3973,0,34578,1.466,0.52,0.796,0,1.97398,367,2.590403,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),ファントム+楽団,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63515,3955,622.3973,0,34578,1.466,0.52,0.796,0,1.97398,367,2.590403,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),ファントム+金メッキ,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63515,3955,622.3973,0,34578,1.466,0.52,0.796,0,1.97398,367,2.590403,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63477,3226,218.6432,0,27330,1.35,0.52,0.33,0.5,2.36584,474,2.778895,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63477,3226,218.6432,0,27330,1.35,0.52,0.33,0.5,2.36584,474,2.778895,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),楽団+金メッキ,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),63475,3963,552.4134,0,30690,1.136,0.34,0.796,0,2.334978,260,2.15261,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63466,3226,218.6432,0,27330,1.816,0.52,0.796,0.5,1.97398,474,2.778895,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63466,3226,218.6432,0,27330,1.816,0.52,0.796,0.5,1.97398,474,2.778895,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63438,2968,0,0,24220,1.816,0.52,0.796,0.5,2.144584,474,2.778895,0.525,0.76:1.51,,(),(),(),(),(),0.19:0.63,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63438,2968,0,0,24220,1.816,0.52,0.796,0.5,2.144584,474,2.778895,0.525,0.76:1.51,,(),(),(),(),(),0.19:0.63,0,0,1
護摩(HP50%以上),しめ縄+ファントム,元素熟知+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63426,4439,187.5392,0,23442,1.206,0.19,0.866,0,1.8503,474,2.553895,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄+ファントム,元素熟知+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63426,4439,187.5392,0,23442,1.206,0.19,0.866,0,1.8503,474,2.553895,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄+ファントム,HP%+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63414,4083,622.3973,0,34578,1.466,0.52,0.796,0,2.468898,100,2.002778,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),しめ縄+ファントム,HP%+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63414,4083,622.3973,0,34578,1.466,0.52,0.796,0,2.468898,100,2.002778,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,HP%+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63354,3955,622.3973,0,34578,1.316,0.52,0.796,0.25,2.468898,180,2.199684,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,HP%+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63354,3955,622.3973,0,34578,1.316,0.52,0.796,0.25,2.468898,180,2.199684,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,HP%+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63354,3955,622.3973,0,34578,1.316,0.52,0.796,0.25,2.468898,180,2.199684,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,HP%+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63354,3955,622.3973,0,34578,1.316,0.52,0.796,0.25,2.468898,180,2.199684,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63344,4118,187.5392,0,23442,1.556,0.19,0.866,0.5,1.8503,474,2.553895,0.525,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63336,4119,0,0,20332,0.59,0.19,0.4,0,2.520768,634,2.798754,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63336,4119,0,0,20332,0.59,0.19,0.4,0,2.520768,634,2.798754,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63336,4119,0,0,20332,0.59,0.19,0.4,0,2.520768,634,2.798754,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63336,4119,0,0,20332,0.59,0.19,0.4,0,2.520768,634,2.798754,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩(HP50%以下),しめ縄4,元素熟知+元素熟知+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63290,3499,491.9472,0,27330,1.35,0.52,0.33,0.5,1.97398,661,3.061326,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄4,元素熟知+元素熟知+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63290,3499,491.9472,0,27330,1.35,0.52,0.33,0.5,1.97398,661,3.061326,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄+ファントム,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63283,3499,491.9472,0,27330,1.466,0.52,0.796,0,2.36584,287,2.433852,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄+ファントム,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63283,3499,491.9472,0,27330,1.466,0.52,0.796,0,2.36584,287,2.433852,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),ファントム+楽団,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63264,3932,0,0,24220,1.136,0.52,0.466,0,2.663488,367,2.590403,0.45,0.91:1.82,,(),(),(),(),(),0.34:0.32,0,0,1
赤砂の杖(スキル命中0),ファントム+楽団,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63264,3932,0,0,24220,1.136,0.52,0.466,0,2.663488,367,2.590403,0.45,0.91:1.82,,(),(),(),(),(),0.03:0.94,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63264,3932,0,0,24220,1.136,0.52,0.466,0,2.663488,367,2.590403,0.45,0.91:1.82,,(),(),(),(),(),0.34:0.32,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63264,3932,0,0,24220,1.136,0.52,0.466,0,2.663488,367,2.590403,0.45,0.91:1.82,,(),(),(),(),(),0.03:0.94,0,0,1
護摩(HP50%以下),しめ縄+楽団,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63256,3499,491.9472,0,27330,1.316,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63256,3499,491.9472,0,27330,1.316,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄+楽団,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63256,3499,491.9472,0,27330,1.316,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),63256,3499,491.9472,0,27330,1.316,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63193,4461,0,0,31467,1.486,0.52,0.466,0.5,2.144584,287,2.433852,0.45,0.76:1.51,,(),(),(),(),(),0.19:0.63,0,0,1
護摩(HP50%以上),しめ縄4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),63192,3784,245.5171,0,30690,1.17,0.34,0.33,0.5,2.334978,287,2.208852,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),63185,3273,187.5392,0,23442,1.17,0.34,0.33,0.5,2.334978,474,2.553895,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63174,4364,0,0,31467,1.486,0.52,0.466,0.5,2.663488,100,2.002778,0.45,0.91:1.82,,(),(),(),(),(),0.34:0.32,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),63174,4364,0,0,31467,1.486,0.52,0.466,0.5,2.663488,100,2.002778,0.45,0.91:1.82,,(),(),(),(),(),0.03:0.94,0,0,1
赤砂の杖(スキル命中0),ファントム+長き夜の誓い,元素熟知+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63169,4036,0,0,20332,1.206,0.19,0.866,0.25,2.026745,474,2.553895,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+長き夜の誓い,元素熟知+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63169,4036,0,0,20332,1.206,0.19,0.866,0.25,2.026745,474,2.553895,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩(HP50%以上),しめ縄+ファントム,元素熟知+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),63133,4439,187.5392,0,23442,0.74,0.19,0.4,0,2.334978,474,2.553895,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
